area_code,year,owned_dwellings,all_occupied_dwellings,homeownership_rate
002097,2019,90.6402249732165,101.0,89.74279700318466
002102,2019,226.537860212603,274.0,82.67805117248285
002104,2019,242.864842548727,281.0,86.42876959029431
002107,2019,1376.66561505371,1789.0,76.95168334565177
002108,2019,147.563783165267,169.0,87.31584802678522
002110,2019,31.304347826087,45.0,69.56521739130444
002113,2019,83.2400676262477,93.0,89.5054490604814
002115,2019,164.711119292996,210.0,78.4338663299981
002116,2019,819.085994921613,1021.0,80.2238976416859
002118,2019,206.230729296163,236.0,87.38590224413686
002121,2019,71.5268025863394,95.0,75.29137114351516
002122,2019,269.625249197148,403.0,66.90452833676129
002126,2019,69.7445048890896,94.0,74.19628179690383
002127,2019,27.1086956521739,43.0,63.043478260869534
002128,2019,1336.27597539558,1641.0,81.43058960363071
002131,2019,464.048810873702,650.0,71.39212474980032
002133,2019,2602.78846112491,3765.0,69.13116762615962
002134,2019,180.613246600728,197.0,91.68185106635939
002135,2019,142.242847131012,212.0,67.09568260896793
002137,2019,1576.7159687225,2116.0,74.51398717970227
002142,2019,438.834638467221,520.0,84.39127662831173
002147,2019,263.917808745883,324.0,81.45611381045772
002148,2019,2273.51930641739,3003.0,75.7082686119677
002150,2019,1115.75081291043,1471.0,75.84981732905712
002152,2019,699.899342866589,901.0,77.68028222714639
002156,2019,2365.51942215984,3465.0,68.26895879249177
002158,2019,14282.6347874056,21137.0,67.57172156600085
002163,2019,167.99169550313,175.0,95.99525457321714
002164,2019,571.353572860807,692.0,82.56554521109929
002166,2019,68.1268671539368,81.0,84.10724339992197
002170,2019,83.331596615588,98.0,85.03224144447755
002171,2019,426.071998555779,476.0,89.51092406634012
003001,2019,588.507393389744,699.0,84.19276014159428
003002,2019,362.380069310857,398.0,91.05026867106959
003006,2019,783.070674807457,951.0,82.34181648869159
003008,2019,4348.23297916433,6653.0,65.3574775163735
003012,2019,321.439059236708,337.0,95.38251015926052
003016,2019,3206.61254306065,3999.0,80.18535991649537
003018,2019,376.45406416534,549.0,68.57086778967943
003019,2019,424.181319352134,496.0,85.52042728873668
003021,2019,465.765966160884,585.0,79.61811387365539
003022,2019,410.7869137968,499.0,82.32202681298597
003023,2019,690.900328563886,823.0,83.94900711590351
003024,2019,6547.0203188162,9114.00000000001,71.83476320842873
003025,2019,1581.12323205934,2091.0,75.6156495485098
003026,2019,902.521319762948,1228.0,73.49522147906742
003027,2019,392.236616188681,487.0,80.54139962806592
003030,2019,833.474697180579,1040.0,80.14179780582491
003032,2019,3909.52413336805,4610.0,84.80529573466487
003036,2019,849.956687817006,1098.0,77.40953440956339
003037,2019,315.707975632145,390.0,80.95076298260129
003039,2019,367.283627828992,427.0,86.01490113091147
003040,2019,469.334019952045,655.0,71.65404884764047
003041,2019,294.292183874094,368.0,79.97070213969945
003042,2019,100.550101023664,133.0,75.60157971704061
003043,2019,3305.64658535186,4252.0,77.74333455672296
003044,2019,150.095357475496,174.0,86.26169969856092
003045,2019,391.71937207415,560.0,69.94988787038393
003047,2019,426.964372572987,549.0,77.77128826466065
003049,2019,2266.39458839446,2839.0,79.83073576591968
003051,2019,185.441923461821,238.0,77.91677456379034
003052,2019,428.942763580875,498.0,86.1330850564006
003055,2019,600.166277024814,687.0,87.36044789298603
003058,2019,873.213358309335,1037.0,84.20572404140164
003060,2019,496.486549992003,567.0,87.56376543068836
003062,2019,953.832601840005,1165.0,81.87404307639528
003065,2019,707.162999705038,881.0,80.26821790068536
003066,2019,923.357325631456,1147.0,80.50194643691857
003068,2019,4503.10242664907,6813.0,66.09573501613197
003069,2019,465.217506001585,541.0,85.99214528679944
003070,2019,641.54606943091,728.0,88.12446008666348
003073,2019,1213.95967479168,1579.0,76.88155001847245
003076,2019,1811.30178205881,2366.0,76.55544302869019
003077,2019,473.239866000219,575.0,82.30258539134245
003079,2019,1465.09234498759,2017.0,72.63720104053495
003082,2019,1406.54041944235,1832.0,76.77622376868723
003083,2019,196.660738146309,247.0,79.61973204304009
003084,2019,826.06246014674,1122.0,73.6241051824189
003088,2019,576.754950638297,708.0,81.46256364947698
003090,2019,96.3114565978964,112.0,85.9923719624075
003091,2019,541.523553396033,679.0,79.75310064742753
003093,2019,418.279642987884,530.0,78.92068735620454
003095,2019,897.637562992129,1208.0,74.30774528080538
003097,2019,449.4432102448,506.0,88.82276882308301
003098,2019,286.832661128572,364.0,78.80018162872857
003100,2019,801.100652171778,1062.0,75.43320641918814
003103,2019,672.357930388568,855.000000000001,78.63835443141136
003104,2019,268.584011285931,346.0,77.62543678784132
003106,2019,32057.7317865048,46080.0,69.56973043946354
003108,2019,4333.68759958257,5911.0,73.31564201628439
003109,2019,740.629725574075,929.0,79.72332891001884
003112,2019,383.206437550951,569.0,67.34735282090529
003114,2019,743.180605531743,882.0,84.26083962944932
003115,2019,336.07780208737,450.0,74.68395601941555
003116,2019,469.087076158656,601.0,78.05109420277138
003119,2019,314.160115948771,404.0,77.76240493781461
