area_code,year,healthcare_capacity
ITC4,2014,0.25
ITC4,2014,230463.0
ITC4,2014,23.01
ITC4,2014,1116434.0
ITC4,2014,5520.0
ITC4,2014,95625.0
ITC4,2014,1217579.0
ITC4,2014,111.49
ITC4,2014,0.55
ITC4,2014,9.55
ITC4,2014,121.59
ITC4,2014,28395.0
ITC4,2014,775.0
ITC4,2014,6315.0
ITC4,2014,35485.0
ITC4,2014,7709468.0
ITC4,2014,151273.0
ITC4,2014,2319981.0
ITC4,2014,10180722.0
ITC4,2014,6.91
ITC4,2014,27.4
ITC4,2014,24.26
ITC4,2014,8.36
ITC4,2014,2471.0
ITC4,2014,317346.0
ITC4,2015,2.82
ITC4,2015,0.07
ITC4,2015,0.64
ITC4,2015,3.53
ITC4,2015,0.25
ITC4,2015,229234.0
ITC4,2015,22.91
ITC4,2015,1111824.0
ITC4,2015,5513.0
ITC4,2015,96922.0
ITC4,2015,1214259.0
ITC4,2015,111.12
ITC4,2015,0.55
ITC4,2015,9.69
ITC4,2015,121.36
ITC4,2015,28207.0
ITC4,2015,739.0
ITC4,2015,6405.0
ITC4,2015,35351.0
ITC4,2015,7731674.0
ITC4,2015,148807.0
ITC4,2015,2349531.0
ITC4,2015,10230012.0
ITC4,2015,6.95
ITC4,2015,26.99
ITC4,2015,24.24
ITC4,2015,8.42
ITC4,2015,2460.0
ITC4,2015,312222.0
ITC4,2016,2.81
ITC4,2016,0.07
ITC4,2016,0.65
ITC4,2016,3.54
ITC4,2016,0.24
ITC4,2016,232525.0
ITC4,2016,23.22
ITC4,2016,1101091.0
ITC4,2016,5612.0
ITC4,2016,95865.0
ITC4,2016,1202568.0
ITC4,2016,109.96
ITC4,2016,0.56
ITC4,2016,9.57
ITC4,2016,120.09
ITC4,2016,28156.0
ITC4,2016,748.0
ITC4,2016,6516.0
ITC4,2016,35420.0
ITC4,2016,7662972.0
ITC4,2016,151434.0
ITC4,2016,2300489.0
ITC4,2016,10114895.0
ITC4,2016,6.96
ITC4,2016,26.98
ITC4,2016,24.0
ITC4,2016,8.41
ITC4,2016,2450.0
ITC4,2016,306717.0
ITC4,2017,2.77
ITC4,2017,0.07
ITC4,2017,0.64
ITC4,2017,3.48
ITC4,2017,0.24
ITC4,2017,229861.0
ITC4,2017,22.92
ITC4,2017,1089837.0
ITC4,2017,5175.0
ITC4,2017,95873.0
ITC4,2017,1190885.0
ITC4,2017,108.68
ITC4,2017,0.52
ITC4,2017,9.56
ITC4,2017,118.76
ITC4,2017,27742.0
ITC4,2017,733.0
ITC4,2017,6463.0
ITC4,2017,34938.0
ITC4,2017,7639881.0
ITC4,2017,138508.0
ITC4,2017,2295915.0
ITC4,2017,10074304.0
ITC4,2017,7.01
ITC4,2017,26.76
ITC4,2017,23.95
ITC4,2017,8.46
ITC4,2017,2391.0
ITC4,2017,297107.0
ITC4,2018,2.76
ITC4,2018,0.07
ITC4,2018,0.64
ITC4,2018,3.47
ITC4,2018,0.24
ITC4,2018,230204.0
ITC4,2018,22.91
ITC4,2018,1071234.0
ITC4,2018,5338.0
ITC4,2018,94037.0
ITC4,2018,1170609.0
ITC4,2018,106.61
ITC4,2018,0.53
ITC4,2018,9.36
ITC4,2018,116.5
ITC4,2018,27694.0
ITC4,2018,750.0
ITC4,2018,6387.0
ITC4,2018,34831.0
ITC4,2018,7564837.0
ITC4,2018,147573.0
ITC4,2018,2280312.0
ITC4,2018,9992722.0
ITC4,2018,7.06
ITC4,2018,27.65
ITC4,2018,24.25
ITC4,2018,8.54
ITC4,2018,2383.0
ITC4,2018,294038.0
ITC4,2019,2.76
ITC4,2019,0.07
ITC4,2019,0.64
ITC4,2019,3.47
ITC4,2019,0.24
ITC4,2019,261590.0
ITC4,2019,26.11
ITC4,2019,1031641.0
ITC4,2019,5275.0
ITC4,2019,93149.0
ITC4,2019,1130065.0
ITC4,2019,102.97
ITC4,2019,0.53
ITC4,2019,9.3
ITC4,2019,112.79
ITC4,2019,27604.0
ITC4,2019,750.0
ITC4,2019,6458.0
ITC4,2019,34812.0
ITC4,2019,7443986.0
ITC4,2019,145794.0
ITC4,2019,2259951.0
ITC4,2019,9849731.0
ITC4,2019,7.22
ITC4,2019,27.64
ITC4,2019,24.26
ITC4,2019,8.72
ITC4,2019,2366.0
ITC4,2019,329344.0
ITC4,2020,2.75
ITC4,2020,0.07
ITC4,2020,0.64
ITC4,2020,3.47
ITC4,2020,0.23
ITC4,2020,165847.0
ITC4,2020,16.58
ITC4,2020,817311.0
ITC4,2020,3480.0
ITC4,2020,64787.0
ITC4,2020,885578.0
ITC4,2020,81.69
ITC4,2020,0.35
ITC4,2020,6.48
ITC4,2020,88.52
ITC4,2020,27532.0
ITC4,2020,729.0
ITC4,2020,6415.0
ITC4,2020,34676.0
ITC4,2020,6585557.0
ITC4,2020,102639.0
ITC4,2020,1671712.0
ITC4,2020,8359908.0
ITC4,2020,8.06
ITC4,2020,29.49
ITC4,2020,25.8
ITC4,2020,9.44
ITC4,2020,2338.0
ITC4,2020,207647.0
ITC4,2021,3.49
ITC4,2021,0.07
ITC4,2021,0.64
ITC4,2021,4.2
ITC4,2021,0.23
ITC4,2021,214640.0
ITC4,2021,21.55
ITC4,2021,856815.0
ITC4,2021,3667.0
ITC4,2021,63039.0
ITC4,2021,923521.0
ITC4,2021,86.01
ITC4,2021,0.37
ITC4,2021,6.33
ITC4,2021,92.7
ITC4,2021,34818.0
ITC4,2021,663.0
ITC4,2021,6371.0
ITC4,2021,41852.0
ITC4,2021,6614192.0
ITC4,2021,114421.0
ITC4,2021,1604773.0
ITC4,2021,8333386.0
ITC4,2021,7.72
ITC4,2021,31.2
ITC4,2021,25.46
ITC4,2021,9.02
ITC4,2021,2295.0
ITC4,2021,266764.0
ITCD,2014,2.82
ITCD,2014,0.21
ITCD,2014,0.51
ITCD,2014,3.54
ITCD,2014,0.35
ITCD,2014,871832.0
ITCD,2014,31.42
ITCD,2014,3013683.0
ITCD,2014,70024.0
ITCD,2014,204083.0
ITCD,2014,3287790.0
ITCD,2014,108.61
ITCD,2014,2.52
ITCD,2014,7.35
ITCD,2014,118.49
ITCD,2014,78367.0
ITCD,2014,5720.0
ITCD,2014,14187.0
ITCD,2014,98274.0
ITCD,2014,21247318.0
ITCD,2014,1964501.0
ITCD,2014,5062554.0
ITCD,2014,28274373.0
ITCD,2014,7.05
ITCD,2014,28.05
ITCD,2014,24.81
ITCD,2014,8.6
ITCD,2014,9662.0
ITCD,2014,2377139.0
ITCD,2015,2.78
ITCD,2015,0.2
ITCD,2015,0.51
ITCD,2015,3.49
ITCD,2015,0.34
ITCD,2015,844789.0
ITCD,2015,30.41
ITCD,2015,3002008.0
ITCD,2015,71263.0
ITCD,2015,204393.0
ITCD,2015,3277664.0
ITCD,2015,108.07
ITCD,2015,2.57
ITCD,2015,7.36
ITCD,2015,118.0
ITCD,2015,77181.0
ITCD,2015,5606.0
ITCD,2015,14166.0
ITCD,2015,96953.0
ITCD,2015,21279845.0
ITCD,2015,1966954.0
ITCD,2015,5060929.0
ITCD,2015,28307728.0
ITCD,2015,7.09
ITCD,2015,27.6
ITCD,2015,24.76
ITCD,2015,8.64
ITCD,2015,9344.0
ITCD,2015,2322109.0
ITCD,2016,2.76
ITCD,2016,0.19
ITCD,2016,0.52
ITCD,2016,3.48
ITCD,2016,0.32
ITCD,2016,811997.0
ITCD,2016,29.26
ITCD,2016,2985250.0
ITCD,2016,67250.0
ITCD,2016,205516.0
ITCD,2016,3258016.0
ITCD,2016,107.59
ITCD,2016,2.42
ITCD,2016,7.41
ITCD,2016,117.42
ITCD,2016,76671.0
ITCD,2016,5362.0
ITCD,2016,14462.0
ITCD,2016,96495.0
ITCD,2016,21078940.0
ITCD,2016,1878856.0
ITCD,2016,5024102.0
ITCD,2016,27981898.0
ITCD,2016,7.06
ITCD,2016,27.94
ITCD,2016,24.45
ITCD,2016,8.59
ITCD,2016,8872.0
ITCD,2016,2204689.0
ITCD,2017,2.72
ITCD,2017,0.18
ITCD,2017,0.52
ITCD,2017,3.42
ITCD,2017,0.3
ITCD,2017,735979.0
ITCD,2017,26.53
ITCD,2017,3012258.0
ITCD,2017,65011.0
ITCD,2017,204602.0
ITCD,2017,3281871.0
ITCD,2017,108.59
ITCD,2017,2.34
ITCD,2017,7.38
ITCD,2017,118.31
ITCD,2017,75508.0
ITCD,2017,5050.0
ITCD,2017,14424.0
ITCD,2017,94982.0
ITCD,2017,21342227.0
ITCD,2017,1520187.0
ITCD,2017,4898115.0
ITCD,2017,27760529.0
ITCD,2017,7.09
ITCD,2017,23.38
ITCD,2017,23.94
ITCD,2017,8.46
ITCD,2017,8320.0
ITCD,2017,1687418.0
ITCD,2018,2.72
ITCD,2018,0.18
ITCD,2018,0.52
ITCD,2018,3.42
ITCD,2018,0.3
ITCD,2018,729593.0
ITCD,2018,26.3
ITCD,2018,2978981.0
ITCD,2018,65192.0
ITCD,2018,200779.0
ITCD,2018,3244952.0
ITCD,2018,107.38
ITCD,2018,2.35
ITCD,2018,7.24
ITCD,2018,116.97
ITCD,2018,75510.0
ITCD,2018,5096.0
ITCD,2018,14382.0
ITCD,2018,94988.0
ITCD,2018,21330204.0
ITCD,2018,1548958.0
ITCD,2018,4900922.0
ITCD,2018,27780084.0
ITCD,2018,7.16
ITCD,2018,23.76
ITCD,2018,24.41
ITCD,2018,8.56
ITCD,2018,8220.0
ITCD,2018,1630569.0
ITCD,2019,2.73
ITCD,2019,0.18
ITCD,2019,0.52
ITCD,2019,3.42
ITCD,2019,0.3
ITCD,2019,767519.0
ITCD,2019,27.79
ITCD,2019,2944283.0
ITCD,2019,64550.0
ITCD,2019,200327.0
ITCD,2019,3209160.0
ITCD,2019,106.59
ITCD,2019,2.34
ITCD,2019,7.25
ITCD,2019,116.18
ITCD,2019,75277.0
ITCD,2019,4910.0
ITCD,2019,14389.0
ITCD,2019,94576.0
ITCD,2019,21277514.0
ITCD,2019,1539203.0
ITCD,2019,4888321.0
ITCD,2019,27705038.0
ITCD,2019,7.23
ITCD,2019,23.85
ITCD,2019,24.4
ITCD,2019,8.63
ITCD,2019,8183.0
ITCD,2019,1653123.0
ITCD,2020,2.68
ITCD,2020,0.17
ITCD,2020,0.52
ITCD,2020,3.37
ITCD,2020,0.29
ITCD,2020,542048.0
ITCD,2020,19.67
ITCD,2020,2419070.0
ITCD,2020,47348.0
ITCD,2020,147643.0
ITCD,2020,2614061.0
ITCD,2020,87.8
ITCD,2020,1.72
ITCD,2020,5.36
ITCD,2020,94.88
ITCD,2020,73956.0
ITCD,2020,4723.0
ITCD,2020,14191.0
ITCD,2020,92870.0
ITCD,2020,18925661.0
ITCD,2020,1135665.0
ITCD,2020,3796202.0
ITCD,2020,23857528.0
ITCD,2020,7.82
ITCD,2020,23.99
ITCD,2020,25.71
ITCD,2020,9.13
ITCD,2020,8064.0
ITCD,2020,1239297.0
ITCD,2021,3.24
ITCD,2021,0.16
ITCD,2021,0.51
ITCD,2021,3.91
ITCD,2021,0.28
ITCD,2021,647899.0
ITCD,2021,23.62
ITCD,2021,2536449.0
ITCD,2021,42563.0
ITCD,2021,145742.0
ITCD,2021,2724754.0
ITCD,2021,92.47
ITCD,2021,1.55
ITCD,2021,5.31
ITCD,2021,99.34
ITCD,2021,88873.0
ITCD,2021,4384.0
ITCD,2021,14004.0
ITCD,2021,107261.0
ITCD,2021,19462278.0
ITCD,2021,978785.0
ITCD,2021,3699486.0
ITCD,2021,24140549.0
ITCD,2021,7.67
ITCD,2021,23.0
ITCD,2021,25.38
ITCD,2021,8.86
ITCD,2021,7798.0
ITCD,2021,1436154.0
ITD,2014,2.94
ITD,2014,0.3
ITD,2014,0.33
ITD,2014,3.57
ITD,2014,0.38
ITD,2014,406043.0
ITD,2014,34.88
ITD,2014,1268069.0
ITD,2014,50513.0
ITD,2014,58738.0
ITD,2014,1377320.0
ITD,2014,108.94
ITD,2014,4.34
ITD,2014,5.05
ITD,2014,118.32
ITD,2014,34253.0
ITD,2014,3479.0
ITD,2014,3855.0
ITD,2014,41587.0
ITD,2014,9047548.0
ITD,2014,1362879.0
ITD,2014,1458797.0
ITD,2014,11869224.0
ITD,2014,7.13
ITD,2014,26.98
ITD,2014,24.84
ITD,2014,8.62
ITD,2014,4375.0
ITD,2014,1394441.0
ITD,2015,2.87
ITD,2015,0.28
ITD,2015,0.33
ITD,2015,3.49
ITD,2015,0.35
ITD,2015,393259.0
ITD,2015,33.75
ITD,2015,1267276.0
ITD,2015,50388.0
ITD,2015,60249.0
ITD,2015,1377913.0
ITD,2015,108.76
ITD,2015,4.32
ITD,2015,5.17
ITD,2015,118.25
ITD,2015,33440.0
ITD,2015,3319.0
ITD,2015,3900.0
ITD,2015,40659.0
ITD,2015,9044028.0
ITD,2015,1338572.0
ITD,2015,1477919.0
ITD,2015,11860519.0
ITD,2015,7.14
ITD,2015,26.57
ITD,2015,24.53
ITD,2015,8.61
ITD,2015,4072.0
ITD,2015,1378046.0
ITD,2016,2.85
ITD,2016,0.27
ITD,2016,0.35
ITD,2016,3.47
ITD,2016,0.31
ITD,2016,364742.0
ITD,2016,31.33
ITD,2016,1276070.0
ITD,2016,47408.0
ITD,2016,62952.0
ITD,2016,1386430.0
ITD,2016,109.62
ITD,2016,4.07
ITD,2016,5.41
ITD,2016,119.11
ITD,2016,33133.0
ITD,2016,3150.0
ITD,2016,4070.0
ITD,2016,40353.0
ITD,2016,9019126.0
ITD,2016,1282234.0
ITD,2016,1522140.0
ITD,2016,11823500.0
ITD,2016,7.07
ITD,2016,27.05
ITD,2016,24.18
ITD,2016,8.53
ITD,2016,3627.0
ITD,2016,1271759.0
ITD,2017,2.82
ITD,2017,0.26
ITD,2017,0.35
ITD,2017,3.43
ITD,2017,0.28
ITD,2017,312348.0
ITD,2017,26.84
ITD,2017,1312140.0
ITD,2017,46575.0
ITD,2017,61249.0
ITD,2017,1419964.0
ITD,2017,112.74
ITD,2017,4.0
ITD,2017,5.26
ITD,2017,122.0
ITD,2017,32797.0
ITD,2017,3073.0
ITD,2017,4072.0
ITD,2017,39942.0
ITD,2017,9301006.0
ITD,2017,982669.0
ITD,2017,1399363.0
ITD,2017,11683038.0
ITD,2017,7.09
ITD,2017,21.1
ITD,2017,22.85
ITD,2017,8.23
ITD,2017,3252.0
ITD,2017,796335.0
ITD,2018,2.82
ITD,2018,0.27
ITD,2018,0.35
ITD,2018,3.43
ITD,2018,0.28
ITD,2018,308219.0
ITD,2018,26.46
ITD,2018,1301768.0
ITD,2018,46118.0
ITD,2018,57520.0
ITD,2018,1405406.0
ITD,2018,111.77
ITD,2018,3.96
ITD,2018,4.94
ITD,2018,120.67
ITD,2018,32820.0
ITD,2018,3096.0
ITD,2018,4068.0
ITD,2018,39984.0
ITD,2018,9361988.0
ITD,2018,1001662.0
ITD,2018,1387555.0
ITD,2018,11751205.0
ITD,2018,7.19
ITD,2018,21.72
ITD,2018,24.12
ITD,2018,8.36
ITD,2018,3214.0
ITD,2018,751290.0
ITD,2019,2.82
ITD,2019,0.26
ITD,2019,0.34
ITD,2019,3.42
ITD,2019,0.27
ITD,2019,313003.0
ITD,2019,26.92
ITD,2019,1302041.0
ITD,2019,45584.0
ITD,2019,57483.0
ITD,2019,1405108.0
ITD,2019,111.97
ITD,2019,3.92
ITD,2019,4.94
ITD,2019,120.84
ITD,2019,32745.0
ITD,2019,2982.0
ITD,2019,4009.0
ITD,2019,39736.0
ITD,2019,9422103.0
ITD,2019,997317.0
ITD,2019,1380558.0
ITD,2019,11799978.0
ITD,2019,7.24
ITD,2019,21.88
ITD,2019,24.02
ITD,2019,8.4
ITD,2019,3168.0
ITD,2019,732691.0
ITD,2020,2.71
ITD,2020,0.24
ITD,2020,0.33
ITD,2020,3.29
ITD,2020,0.27
ITD,2020,237766.0
ITD,2020,20.48
ITD,2020,1103414.0
ITD,2020,33088.0
ITD,2020,45477.0
ITD,2020,1181979.0
ITD,2020,95.06
ITD,2020,2.85
ITD,2020,3.92
ITD,2020,101.83
ITD,2020,31503.0
ITD,2020,2799.0
ITD,2020,3835.0
ITD,2020,38137.0
ITD,2020,8368097.0
ITD,2020,713961.0
ITD,2020,1138085.0
ITD,2020,10220143.0
ITD,2020,7.58
ITD,2020,21.58
ITD,2020,25.03
ITD,2020,8.65
ITD,2020,3119.0
ITD,2020,566987.0
ITD,2021,2.96
ITD,2021,0.22
ITD,2021,0.33
ITD,2021,3.51
ITD,2021,0.26
ITD,2021,269827.0
ITD,2021,23.33
ITD,2021,1146652.0
ITD,2021,29656.0
ITD,2021,44081.0
ITD,2021,1220389.0
ITD,2021,99.15
ITD,2021,2.56
ITD,2021,3.81
ITD,2021,105.53
ITD,2021,34204.0
ITD,2021,2508.0
ITD,2021,3833.0
ITD,2021,40545.0
ITD,2021,8723086.0
ITD,2021,604105.0
ITD,2021,1076674.0
ITD,2021,10403865.0
ITD,2021,7.61
ITD,2021,20.37
ITD,2021,24.42
ITD,2021,8.53
ITD,2021,2981.0
ITD,2021,628068.0
ITD1,2014,2.96
ITD1,2014,0.35
ITD1,2014,0.35
ITD1,2014,3.66
ITD1,2014,0.37
ITD1,2014,17790.0
ITD1,2014,34.04
ITD1,2014,64830.0
ITD1,2014,1887.0
ITD1,2014,3081.0
ITD1,2014,69798.0
ITD1,2014,124.06
ITD1,2014,3.61
ITD1,2014,5.9
ITD1,2014,133.57
ITD1,2014,1530.0
ITD1,2014,183.0
ITD1,2014,179.0
ITD1,2014,1892.0
ITD1,2014,437902.0
ITD1,2014,40199.0
ITD1,2014,70353.0
ITD1,2014,548454.0
ITD1,2014,6.75
ITD1,2014,21.3
ITD1,2014,22.83
ITD1,2014,7.86
ITD1,2014,191.0
ITD1,2014,34311.0
ITD1,2015,2.89
ITD1,2015,0.31
ITD1,2015,0.34
ITD1,2015,3.54
ITD1,2015,0.37
ITD1,2015,16954.0
ITD1,2015,32.62
ITD1,2015,64427.0
ITD1,2015,1731.0
ITD1,2015,3235.0
ITD1,2015,69393.0
ITD1,2015,123.97
ITD1,2015,3.33
ITD1,2015,6.22
ITD1,2015,133.52
ITD1,2015,1502.0
ITD1,2015,160.0
ITD1,2015,179.0
ITD1,2015,1841.0
ITD1,2015,433997.0
ITD1,2015,34116.0
ITD1,2015,74588.0
ITD1,2015,542701.0
ITD1,2015,6.74
ITD1,2015,19.71
ITD1,2015,23.06
ITD1,2015,7.82
ITD1,2015,193.0
ITD1,2015,34554.0
ITD1,2016,2.86
ITD1,2016,0.32
ITD1,2016,0.4
ITD1,2016,3.58
ITD1,2016,0.37
ITD1,2016,16327.0
ITD1,2016,31.24
ITD1,2016,61580.0
ITD1,2016,1853.0
ITD1,2016,3891.0
ITD1,2016,67324.0
ITD1,2016,117.84
ITD1,2016,3.55
ITD1,2016,7.45
ITD1,2016,128.83
ITD1,2016,1494.0
ITD1,2016,168.0
ITD1,2016,209.0
ITD1,2016,1871.0
ITD1,2016,426311.0
ITD1,2016,38970.0
ITD1,2016,84545.0
ITD1,2016,549826.0
ITD1,2016,6.92
ITD1,2016,21.03
ITD1,2016,21.73
ITD1,2016,8.17
ITD1,2016,193.0
ITD1,2016,31755.0
ITD1,2017,2.78
ITD1,2017,0.32
ITD1,2017,0.4
ITD1,2017,3.5
ITD1,2017,0.35
ITD1,2017,16175.0
ITD1,2017,30.75
ITD1,2017,62265.0
ITD1,2017,2299.0
ITD1,2017,3387.0
ITD1,2017,67951.0
ITD1,2017,118.37
ITD1,2017,4.37
ITD1,2017,6.44
ITD1,2017,129.18
ITD1,2017,1461.0
ITD1,2017,170.0
ITD1,2017,212.0
ITD1,2017,1843.0
ITD1,2017,428756.0
ITD1,2017,45714.0
ITD1,2017,73870.0
ITD1,2017,548340.0
ITD1,2017,6.89
ITD1,2017,19.88
ITD1,2017,21.81
ITD1,2017,8.07
ITD1,2017,183.0
ITD1,2017,30041.0
ITD1,2018,2.78
ITD1,2018,0.32
ITD1,2018,0.42
ITD1,2018,3.52
ITD1,2018,0.37
ITD1,2018,15852.0
ITD1,2018,29.94
ITD1,2018,61685.0
ITD1,2018,2426.0
ITD1,2018,3468.0
ITD1,2018,67579.0
ITD1,2018,116.5
ITD1,2018,4.58
ITD1,2018,6.55
ITD1,2018,127.64
ITD1,2018,1472.0
ITD1,2018,171.0
ITD1,2018,220.0
ITD1,2018,1863.0
ITD1,2018,416489.0
ITD1,2018,47120.0
ITD1,2018,75107.0
ITD1,2018,538716.0
ITD1,2018,6.75
ITD1,2018,19.42
ITD1,2018,21.66
ITD1,2018,7.97
ITD1,2018,194.0
ITD1,2018,28184.0
ITD1,2019,2.67
ITD1,2019,0.21
ITD1,2019,0.33
ITD1,2019,3.22
ITD1,2019,0.34
ITD1,2019,15728.0
ITD1,2019,29.59
ITD1,2019,60631.0
ITD1,2019,2371.0
ITD1,2019,3390.0
ITD1,2019,66392.0
ITD1,2019,114.08
ITD1,2019,4.46
ITD1,2019,6.38
ITD1,2019,124.92
ITD1,2019,1418.0
ITD1,2019,114.0
ITD1,2019,178.0
ITD1,2019,1710.0
ITD1,2019,405349.0
ITD1,2019,45089.0
ITD1,2019,72328.0
ITD1,2019,522766.0
ITD1,2019,6.69
ITD1,2019,19.02
ITD1,2019,21.34
ITD1,2019,7.87
ITD1,2019,182.0
ITD1,2019,25980.0
ITD1,2020,2.78
ITD1,2020,0.22
ITD1,2020,0.38
ITD1,2020,3.39
ITD1,2020,0.33
ITD1,2020,11330.0
ITD1,2020,21.23
ITD1,2020,52362.0
ITD1,2020,1509.0
ITD1,2020,3069.0
ITD1,2020,56940.0
ITD1,2020,98.1
ITD1,2020,2.83
ITD1,2020,5.75
ITD1,2020,106.67
ITD1,2020,1484.0
ITD1,2020,118.0
ITD1,2020,205.0
ITD1,2020,1807.0
ITD1,2020,343224.0
ITD1,2020,29785.0
ITD1,2020,67762.0
ITD1,2020,440771.0
ITD1,2020,6.55
ITD1,2020,19.74
ITD1,2020,22.08
ITD1,2020,7.74
ITD1,2020,175.0
ITD1,2020,18029.0
ITD1,2021,3.22
ITD1,2021,0.3
ITD1,2021,0.39
ITD1,2021,3.91
ITD1,2021,0.34
ITD1,2021,13331.0
ITD1,2021,24.98
ITD1,2021,54490.0
ITD1,2021,1375.0
ITD1,2021,2598.0
ITD1,2021,58463.0
ITD1,2021,102.09
ITD1,2021,2.58
ITD1,2021,4.87
ITD1,2021,109.53
ITD1,2021,1720.0
ITD1,2021,159.0
ITD1,2021,207.0
ITD1,2021,2086.0
ITD1,2021,363403.0
ITD1,2021,30191.0
ITD1,2021,58504.0
ITD1,2021,452098.0
ITD1,2021,6.67
ITD1,2021,21.96
ITD1,2021,22.52
ITD1,2021,7.73
ITD1,2021,181.0
ITD1,2021,20536.0
ITD2,2014,2.59
ITD2,2014,0.38
ITD2,2014,0.61
ITD2,2014,3.58
ITD2,2014,0.39
ITD2,2014,25200.0
ITD2,2014,46.8
ITD2,2014,50655.0
ITD2,2014,3158.0
ITD2,2014,5751.0
ITD2,2014,59564.0
ITD2,2014,94.08
ITD2,2014,5.87
ITD2,2014,10.68
ITD2,2014,110.63
ITD2,2014,1391.0
ITD2,2014,204.0
ITD2,2014,329.0
ITD2,2014,1924.0
ITD2,2014,377362.0
ITD2,2014,91700.0
ITD2,2014,115809.0
ITD2,2014,584871.0
ITD2,2014,7.45
ITD2,2014,29.04
ITD2,2014,20.14
ITD2,2014,9.82
ITD2,2014,208.0
ITD2,2014,73540.0
ITD2,2015,2.55
ITD2,2015,0.36
ITD2,2015,0.61
ITD2,2015,3.51
ITD2,2015,0.34
ITD2,2015,23892.0
ITD2,2015,44.42
ITD2,2015,51073.0
ITD2,2015,3509.0
ITD2,2015,5783.0
ITD2,2015,60365.0
ITD2,2015,94.96
ITD2,2015,6.52
ITD2,2015,10.75
ITD2,2015,112.24
ITD2,2015,1369.0
ITD2,2015,192.0
ITD2,2015,328.0
ITD2,2015,1889.0
ITD2,2015,378315.0
ITD2,2015,98021.0
ITD2,2015,114330.0
ITD2,2015,590666.0
ITD2,2015,7.41
ITD2,2015,27.93
ITD2,2015,19.77
ITD2,2015,9.78
ITD2,2015,182.0
ITD2,2015,70056.0
ITD2,2016,2.48
ITD2,2016,0.37
ITD2,2016,0.61
ITD2,2016,3.45
ITD2,2016,0.37
ITD2,2016,21912.0
ITD2,2016,40.7
ITD2,2016,50413.0
ITD2,2016,3255.0
ITD2,2016,5797.0
ITD2,2016,59465.0
ITD2,2016,93.63
ITD2,2016,6.05
ITD2,2016,10.77
ITD2,2016,110.44
ITD2,2016,1334.0
ITD2,2016,197.0
ITD2,2016,328.0
ITD2,2016,1859.0
ITD2,2016,374455.0
ITD2,2016,92262.0
ITD2,2016,114937.0
ITD2,2016,581654.0
ITD2,2016,7.43
ITD2,2016,28.34
ITD2,2016,19.83
ITD2,2016,9.78
ITD2,2016,197.0
ITD2,2016,61965.0
ITD2,2017,2.53
ITD2,2017,0.36
ITD2,2017,0.63
ITD2,2017,3.52
ITD2,2017,0.44
ITD2,2017,20967.0
ITD2,2017,38.88
ITD2,2017,49959.0
ITD2,2017,3223.0
ITD2,2017,5558.0
ITD2,2017,58740.0
ITD2,2017,92.65
ITD2,2017,5.98
ITD2,2017,10.31
ITD2,2017,108.93
ITD2,2017,1364.0
ITD2,2017,193.0
ITD2,2017,339.0
ITD2,2017,1896.0
ITD2,2017,374130.0
ITD2,2017,88873.0
ITD2,2017,112296.0
ITD2,2017,575299.0
ITD2,2017,7.49
ITD2,2017,27.57
ITD2,2017,20.2
ITD2,2017,9.79
ITD2,2017,235.0
ITD2,2017,63079.0
ITD2,2018,2.51
ITD2,2018,0.36
ITD2,2018,0.62
ITD2,2018,3.49
ITD2,2018,0.44
ITD2,2018,20478.0
ITD2,2018,37.89
ITD2,2018,48594.0
ITD2,2018,3076.0
ITD2,2018,5664.0
ITD2,2018,57334.0
ITD2,2018,89.91
ITD2,2018,5.69
ITD2,2018,10.48
ITD2,2018,106.08
ITD2,2018,1356.0
ITD2,2018,193.0
ITD2,2018,337.0
ITD2,2018,1886.0
ITD2,2018,372761.0
ITD2,2018,88265.0
ITD2,2018,114659.0
ITD2,2018,575685.0
ITD2,2018,7.67
ITD2,2018,28.69
ITD2,2018,20.24
ITD2,2018,10.04
ITD2,2018,236.0
ITD2,2018,63898.0
ITD2,2019,2.47
ITD2,2019,0.36
ITD2,2019,0.64
ITD2,2019,3.47
ITD2,2019,0.46
ITD2,2019,19887.0
ITD2,2019,36.52
ITD2,2019,49938.0
ITD2,2019,3036.0
ITD2,2019,5742.0
ITD2,2019,58716.0
ITD2,2019,91.7
ITD2,2019,5.58
ITD2,2019,10.54
ITD2,2019,107.82
ITD2,2019,1346.0
ITD2,2019,194.0
ITD2,2019,347.0
ITD2,2019,1887.0
ITD2,2019,371958.0
ITD2,2019,87903.0
ITD2,2019,121276.0
ITD2,2019,581137.0
ITD2,2019,7.45
ITD2,2019,28.95
ITD2,2019,21.12
ITD2,2019,9.9
ITD2,2019,253.0
ITD2,2019,62500.0
ITD2,2020,2.46
ITD2,2020,0.36
ITD2,2020,0.61
ITD2,2020,3.43
ITD2,2020,0.45
ITD2,2020,15219.0
ITD2,2020,27.99
ITD2,2020,42364.0
ITD2,2020,1642.0
ITD2,2020,3928.0
ITD2,2020,47934.0
ITD2,2020,77.9
ITD2,2020,3.02
ITD2,2020,7.22
ITD2,2020,88.15
ITD2,2020,1336.0
ITD2,2020,195.0
ITD2,2020,332.0
ITD2,2020,1863.0
ITD2,2020,323632.0
ITD2,2020,64421.0
ITD2,2020,85411.0
ITD2,2020,473464.0
ITD2,2020,7.64
ITD2,2020,39.23
ITD2,2020,21.74
ITD2,2020,9.88
ITD2,2020,246.0
ITD2,2020,51715.0
ITD2,2021,2.65
