area_code,year,cultural_sites
ITC4,2011,15
ITC4,2011,0
ITC4,2011,387
ITC4,2011,2
ITC4,2011,163
ITC4,2011,222
ITC4,2011,12
ITC4,2011,187
ITC4,2011,23
ITC4,2011,15
ITC4,2011,0
ITC4,2011,10
ITC4,2011,5
ITC4,2011,1
ITC4,2011,3
ITC4,2011,1
ITC4,2015,163244
ITC4,2015,0
ITC4,2015,0
ITC4,2015,163244
ITC4,2015,0
ITC4,2015,73657
ITC4,2015,89587
ITC4,2015,242120
ITC4,2015,0
ITC4,2015,0
ITC4,2015,242120
ITC4,2015,0
ITC4,2015,1464
ITC4,2015,240656
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,405364
ITC4,2015,0
ITC4,2015,0
ITC4,2015,405364
ITC4,2015,0
ITC4,2015,75121
ITC4,2015,330243
ITC4,2015,300
ITC4,2015,0
ITC4,2015,0
ITC4,2015,300
ITC4,2015,0
ITC4,2015,0
ITC4,2015,300
ITC4,2015,741636
ITC4,2015,0
ITC4,2015,79238
ITC4,2015,662398
ITC4,2015,0
ITC4,2015,200000
ITC4,2015,462398
ITC4,2015,1225
ITC4,2015,0
ITC4,2015,0
ITC4,2015,1225
ITC4,2015,0
ITC4,2015,200
ITC4,2015,1025
ITC4,2015,468631
ITC4,2015,0
ITC4,2015,132170
ITC4,2015,336461
ITC4,2015,0
ITC4,2015,102026
ITC4,2015,234435
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,1676724
ITC4,2015,0
ITC4,2015,436794
ITC4,2015,1239930
ITC4,2015,0
ITC4,2015,536831
ITC4,2015,703099
ITC4,2015,464932
ITC4,2015,0
ITC4,2015,225386
ITC4,2015,239546
ITC4,2015,0
ITC4,2015,234605
ITC4,2015,4941
ITC4,2015,395398
ITC4,2015,0
ITC4,2015,14559
ITC4,2015,380839
ITC4,2015,109360
ITC4,2015,245289
ITC4,2015,26190
ITC4,2015,3587587
ITC4,2015,0
ITC4,2015,1339428
ITC4,2015,2248159
ITC4,2015,0
ITC4,2015,1652872
ITC4,2015,595287
ITC4,2015,2676907
ITC4,2015,0
ITC4,2015,804685
ITC4,2015,1872222
ITC4,2015,0
ITC4,2015,1276935
ITC4,2015,595287
ITC4,2015,910680
ITC4,2015,0
ITC4,2015,534743
ITC4,2015,375937
ITC4,2015,0
ITC4,2015,375937
ITC4,2015,0
ITC4,2015,378070
ITC4,2015,0
ITC4,2015,44902
ITC4,2015,333168
ITC4,2015,200
ITC4,2015,332968
ITC4,2015,0
ITC4,2015,245956
ITC4,2015,0
ITC4,2015,70471
ITC4,2015,175485
ITC4,2015,0
ITC4,2015,175485
ITC4,2015,0
ITC4,2015,115547
ITC4,2015,0
ITC4,2015,110740
ITC4,2015,4807
ITC4,2015,0
ITC4,2015,4807
ITC4,2015,0
ITC4,2015,295558
ITC4,2015,0
ITC4,2015,22091
ITC4,2015,273467
ITC4,2015,1160
ITC4,2015,272307
ITC4,2015,0
ITC4,2015,60128
ITC4,2015,0
ITC4,2015,300
ITC4,2015,59828
ITC4,2015,0
ITC4,2015,59828
ITC4,2015,0
ITC4,2015,91489
ITC4,2015,0
ITC4,2015,91189
ITC4,2015,300
ITC4,2015,0
ITC4,2015,300
ITC4,2015,0
ITC4,2015,722796
ITC4,2015,0
ITC4,2015,615712
ITC4,2015,107084
ITC4,2015,0
ITC4,2015,107084
ITC4,2015,0
ITC4,2015,891592
ITC4,2015,0
ITC4,2015,857676
ITC4,2015,33916
ITC4,2015,0
ITC4,2015,33916
ITC4,2015,0
ITC4,2015,6784121
ITC4,2015,0
ITC4,2015,3167068
ITC4,2015,3617053
ITC4,2015,110720
ITC4,2015,2884856
ITC4,2015,621477
ITC4,2015,395398
ITC4,2015,0
ITC4,2015,14559
ITC4,2015,380839
ITC4,2015,109360
ITC4,2015,245289
ITC4,2015,26190
ITC4,2015,300
ITC4,2015,0
ITC4,2015,0
ITC4,2015,300
ITC4,2015,0
ITC4,2015,0
ITC4,2015,300
ITC4,2015,163244
ITC4,2015,0
ITC4,2015,0
ITC4,2015,163244
ITC4,2015,0
ITC4,2015,73657
ITC4,2015,89587
ITC4,2015,242120
ITC4,2015,0
ITC4,2015,0
ITC4,2015,242120
ITC4,2015,0
ITC4,2015,1464
ITC4,2015,240656
ITC4,2015,3587587
ITC4,2015,0
ITC4,2015,1339428
ITC4,2015,2248159
ITC4,2015,0
ITC4,2015,1652872
ITC4,2015,595287
ITC4,2015,2676907
ITC4,2015,0
ITC4,2015,804685
ITC4,2015,1872222
ITC4,2015,0
ITC4,2015,1276935
ITC4,2015,595287
ITC4,2015,741636
ITC4,2015,0
ITC4,2015,79238
ITC4,2015,662398
ITC4,2015,0
ITC4,2015,200000
ITC4,2015,462398
ITC4,2015,1225
ITC4,2015,0
ITC4,2015,0
ITC4,2015,1225
ITC4,2015,0
ITC4,2015,200
ITC4,2015,1025
ITC4,2015,910680
ITC4,2015,0
ITC4,2015,534743
ITC4,2015,375937
ITC4,2015,0
ITC4,2015,375937
ITC4,2015,0
ITC4,2015,378070
ITC4,2015,0
ITC4,2015,44902
ITC4,2015,333168
ITC4,2015,200
ITC4,2015,332968
ITC4,2015,0
ITC4,2015,468631
ITC4,2015,0
ITC4,2015,132170
ITC4,2015,336461
ITC4,2015,0
ITC4,2015,102026
ITC4,2015,234435
ITC4,2015,245956
ITC4,2015,0
ITC4,2015,70471
ITC4,2015,175485
ITC4,2015,0
ITC4,2015,175485
ITC4,2015,0
ITC4,2015,115547
ITC4,2015,0
ITC4,2015,110740
ITC4,2015,4807
ITC4,2015,0
ITC4,2015,4807
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,295558
ITC4,2015,0
ITC4,2015,22091
ITC4,2015,273467
ITC4,2015,1160
ITC4,2015,272307
ITC4,2015,0
ITC4,2015,60128
ITC4,2015,0
ITC4,2015,300
ITC4,2015,59828
ITC4,2015,0
ITC4,2015,59828
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,91489
ITC4,2015,0
ITC4,2015,91189
ITC4,2015,300
ITC4,2015,0
ITC4,2015,300
ITC4,2015,0
ITC4,2015,722796
ITC4,2015,0
ITC4,2015,615712
ITC4,2015,107084
ITC4,2015,0
ITC4,2015,107084
ITC4,2015,0
ITC4,2015,891592
ITC4,2015,0
ITC4,2015,857676
ITC4,2015,33916
ITC4,2015,0
ITC4,2015,33916
ITC4,2015,0
ITC4,2015,8866209
ITC4,2015,0
ITC4,2015,3603862
ITC4,2015,5262347
ITC4,2015,110720
ITC4,2015,3496808
ITC4,2015,1654819
ITC4,2015,464932
ITC4,2015,0
ITC4,2015,225386
ITC4,2015,239546
ITC4,2015,0
ITC4,2015,234605
ITC4,2015,4941
ITC4,2015,11
ITC4,2015,0
ITC4,2015,0
ITC4,2015,11
ITC4,2015,0
ITC4,2015,4
ITC4,2015,7
ITC4,2015,8
ITC4,2015,0
ITC4,2015,0
ITC4,2015,8
ITC4,2015,0
ITC4,2015,1
ITC4,2015,7
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,19
ITC4,2015,0
ITC4,2015,0
ITC4,2015,19
ITC4,2015,0
ITC4,2015,5
ITC4,2015,14
ITC4,2015,1
ITC4,2015,0
ITC4,2015,0
ITC4,2015,1
ITC4,2015,0
ITC4,2015,0
ITC4,2015,1
ITC4,2015,8
ITC4,2015,0
ITC4,2015,5
ITC4,2015,3
ITC4,2015,0
ITC4,2015,2
ITC4,2015,1
ITC4,2015,2
ITC4,2015,0
ITC4,2015,0
ITC4,2015,2
ITC4,2015,0
ITC4,2015,1
ITC4,2015,1
ITC4,2015,7
ITC4,2015,0
ITC4,2015,3
ITC4,2015,4
ITC4,2015,0
ITC4,2015,3
ITC4,2015,1
ITC4,2015,1
ITC4,2015,0
ITC4,2015,1
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,29
ITC4,2015,0
ITC4,2015,13
ITC4,2015,16
ITC4,2015,0
ITC4,2015,11
ITC4,2015,5
ITC4,2015,10
ITC4,2015,0
ITC4,2015,4
ITC4,2015,6
ITC4,2015,0
ITC4,2015,5
ITC4,2015,1
ITC4,2015,31
ITC4,2015,0
ITC4,2015,6
ITC4,2015,25
ITC4,2015,3
ITC4,2015,18
ITC4,2015,4
ITC4,2015,106
ITC4,2015,0
ITC4,2015,56
ITC4,2015,50
ITC4,2015,0
ITC4,2015,47
ITC4,2015,3
ITC4,2015,57
ITC4,2015,0
ITC4,2015,34
ITC4,2015,23
ITC4,2015,0
ITC4,2015,20
ITC4,2015,3
ITC4,2015,49
ITC4,2015,0
ITC4,2015,22
ITC4,2015,27
ITC4,2015,0
ITC4,2015,27
ITC4,2015,0
ITC4,2015,62
ITC4,2015,0
ITC4,2015,22
ITC4,2015,40
ITC4,2015,1
ITC4,2015,39
ITC4,2015,0
ITC4,2015,34
ITC4,2015,0
ITC4,2015,13
ITC4,2015,21
ITC4,2015,0
ITC4,2015,21
ITC4,2015,0
ITC4,2015,18
ITC4,2015,0
ITC4,2015,15
ITC4,2015,3
ITC4,2015,0
ITC4,2015,3
ITC4,2015,0
ITC4,2015,35
ITC4,2015,0
ITC4,2015,7
ITC4,2015,28
ITC4,2015,2
ITC4,2015,26
ITC4,2015,0
ITC4,2015,7
ITC4,2015,0
ITC4,2015,1
ITC4,2015,6
ITC4,2015,0
ITC4,2015,6
ITC4,2015,0
ITC4,2015,13
ITC4,2015,0
ITC4,2015,12
ITC4,2015,1
ITC4,2015,0
ITC4,2015,1
ITC4,2015,0
ITC4,2015,18
ITC4,2015,0
ITC4,2015,4
ITC4,2015,14
ITC4,2015,0
ITC4,2015,14
ITC4,2015,0
ITC4,2015,37
ITC4,2015,0
ITC4,2015,21
ITC4,2015,16
ITC4,2015,0
ITC4,2015,16
ITC4,2015,0
ITC4,2015,361
ITC4,2015,0
ITC4,2015,157
ITC4,2015,204
ITC4,2015,6
ITC4,2015,191
ITC4,2015,7
ITC4,2015,31
ITC4,2015,0
ITC4,2015,6
ITC4,2015,25
ITC4,2015,3
ITC4,2015,18
ITC4,2015,4
ITC4,2015,1
ITC4,2015,0
ITC4,2015,0
ITC4,2015,1
ITC4,2015,0
ITC4,2015,0
ITC4,2015,1
ITC4,2015,11
ITC4,2015,0
ITC4,2015,0
ITC4,2015,11
ITC4,2015,0
ITC4,2015,4
ITC4,2015,7
ITC4,2015,8
ITC4,2015,0
ITC4,2015,0
ITC4,2015,8
ITC4,2015,0
ITC4,2015,1
ITC4,2015,7
ITC4,2015,106
ITC4,2015,0
ITC4,2015,56
ITC4,2015,50
ITC4,2015,0
ITC4,2015,47
ITC4,2015,3
ITC4,2015,57
ITC4,2015,0
ITC4,2015,34
ITC4,2015,23
ITC4,2015,0
ITC4,2015,20
ITC4,2015,3
ITC4,2015,8
ITC4,2015,0
ITC4,2015,5
ITC4,2015,3
ITC4,2015,0
ITC4,2015,2
ITC4,2015,1
ITC4,2015,2
ITC4,2015,0
ITC4,2015,0
ITC4,2015,2
ITC4,2015,0
ITC4,2015,1
ITC4,2015,1
ITC4,2015,49
ITC4,2015,0
ITC4,2015,22
ITC4,2015,27
ITC4,2015,0
ITC4,2015,27
ITC4,2015,0
ITC4,2015,62
ITC4,2015,0
ITC4,2015,22
ITC4,2015,40
ITC4,2015,1
ITC4,2015,39
ITC4,2015,0
ITC4,2015,7
ITC4,2015,0
ITC4,2015,3
ITC4,2015,4
ITC4,2015,0
ITC4,2015,3
ITC4,2015,1
ITC4,2015,34
ITC4,2015,0
ITC4,2015,13
ITC4,2015,21
ITC4,2015,0
ITC4,2015,21
ITC4,2015,0
ITC4,2015,18
ITC4,2015,0
ITC4,2015,15
ITC4,2015,3
ITC4,2015,0
ITC4,2015,3
ITC4,2015,0
ITC4,2015,1
ITC4,2015,0
ITC4,2015,1
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,35
ITC4,2015,0
ITC4,2015,7
ITC4,2015,28
ITC4,2015,2
ITC4,2015,26
ITC4,2015,0
ITC4,2015,7
ITC4,2015,0
ITC4,2015,1
ITC4,2015,6
ITC4,2015,0
ITC4,2015,6
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,0
ITC4,2015,13
ITC4,2015,0
ITC4,2015,12
ITC4,2015,1
ITC4,2015,0
ITC4,2015,1
ITC4,2015,0
ITC4,2015,18
ITC4,2015,0
ITC4,2015,4
ITC4,2015,14
ITC4,2015,0
ITC4,2015,14
ITC4,2015,0
ITC4,2015,37
ITC4,2015,0
ITC4,2015,21
ITC4,2015,16
ITC4,2015,0
ITC4,2015,16
ITC4,2015,0
ITC4,2015,409
ITC4,2015,0
ITC4,2015,170
ITC4,2015,239
ITC4,2015,6
ITC4,2015,207
ITC4,2015,26
ITC4,2015,10
ITC4,2015,0
ITC4,2015,4
ITC4,2015,6
ITC4,2015,0
ITC4,2015,5
ITC4,2015,1
ITD,2011,10280
ITD,2011,0
ITD,2011,10000
ITD,2011,280
ITD,2011,0
ITD,2011,280
ITD,2011,0
ITD,2011,80357
ITD,2011,0
ITD,2011,0
ITD,2011,80357
ITD,2011,0
ITD,2011,32639
ITD,2011,47718
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,90637
ITD,2011,0
ITD,2011,10000
ITD,2011,80637
ITD,2011,0
ITD,2011,32919
ITD,2011,47718
ITD,2011,742064
ITD,2011,0
ITD,2011,0
ITD,2011,742064
ITD,2011,0
ITD,2011,674409
ITD,2011,67655
ITD,2011,992240
ITD,2011,0
ITD,2011,510958
ITD,2011,481282
ITD,2011,30000
ITD,2011,101955
ITD,2011,349327
ITD,2011,231599
ITD,2011,0
ITD,2011,700
ITD,2011,230899
ITD,2011,0
ITD,2011,230899
ITD,2011,0
ITD,2011,869692
ITD,2011,0
ITD,2011,231353
ITD,2011,638339
ITD,2011,167591
ITD,2011,305912
ITD,2011,164836
ITD,2011,30911
ITD,2011,0
ITD,2011,3500
ITD,2011,27411
ITD,2011,0
ITD,2011,27411
ITD,2011,0
ITD,2011,53772
ITD,2011,0
ITD,2011,53772
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,3306650
ITD,2011,0
ITD,2011,0
ITD,2011,3306650
ITD,2011,0
ITD,2011,0
ITD,2011,3306650
ITD,2011,6758565
ITD,2011,0
ITD,2011,851093
ITD,2011,5907472
ITD,2011,197591
ITD,2011,1615939
ITD,2011,4093942
ITD,2011,531637
ITD,2011,0
ITD,2011,50810
ITD,2011,480827
ITD,2011,0
ITD,2011,275353
ITD,2011,205474
ITD,2011,1599725
ITD,2011,0
ITD,2011,215409
ITD,2011,1384316
ITD,2011,15624
ITD,2011,971230
ITD,2011,397462
ITD,2011,6377817
ITD,2011,0
ITD,2011,1387996
ITD,2011,4989821
ITD,2011,79944
ITD,2011,3988941
ITD,2011,920936
ITD,2011,5019450
ITD,2011,0
ITD,2011,743637
ITD,2011,4275813
ITD,2011,73665
ITD,2011,3281212
ITD,2011,920936
ITD,2011,1358367
ITD,2011,0
ITD,2011,644359
ITD,2011,714008
ITD,2011,6279
ITD,2011,707729
ITD,2011,0
ITD,2011,840864
ITD,2011,6540
ITD,2011,285548
ITD,2011,548776
ITD,2011,300
ITD,2011,548476
ITD,2011,0
ITD,2011,1385030
ITD,2011,0
ITD,2011,516705
ITD,2011,868325
ITD,2011,35549
ITD,2011,818813
ITD,2011,13963
ITD,2011,548849
ITD,2011,0
ITD,2011,510225
ITD,2011,38624
ITD,2011,0
ITD,2011,38624
ITD,2011,0
ITD,2011,1035155
ITD,2011,0
ITD,2011,185924
ITD,2011,849231
ITD,2011,19525
ITD,2011,829706
ITD,2011,0
ITD,2011,178718
ITD,2011,0
ITD,2011,7718
ITD,2011,171000
ITD,2011,0
ITD,2011,171000
ITD,2011,0
ITD,2011,412626
ITD,2011,0
ITD,2011,390345
ITD,2011,22281
ITD,2011,0
ITD,2011,22281
ITD,2011,0
ITD,2011,274900
ITD,2011,0
ITD,2011,195850
ITD,2011,79050
ITD,2011,100
ITD,2011,78950
ITD,2011,0
ITD,2011,1052395
ITD,2011,0
ITD,2011,337685
ITD,2011,714710
ITD,2011,19947
ITD,2011,665423
ITD,2011,29340
ITD,2011,13706079
ITD,2011,6540
ITD,2011,4033405
ITD,2011,9666134
ITD,2011,170989
ITD,2011,8133444
ITD,2011,1361701
ITD,2011,1599725
ITD,2011,0
ITD,2011,215409
ITD,2011,1384316
ITD,2011,15624
ITD,2011,971230
ITD,2011,397462
ITD,2011,742064
ITD,2011,0
ITD,2011,0
ITD,2011,742064
ITD,2011,0
ITD,2011,674409
ITD,2011,67655
ITD,2011,10280
ITD,2011,0
ITD,2011,10000
ITD,2011,280
ITD,2011,0
ITD,2011,280
ITD,2011,0
ITD,2011,80357
ITD,2011,0
ITD,2011,0
ITD,2011,80357
ITD,2011,0
ITD,2011,32639
ITD,2011,47718
ITD,2011,6377817
ITD,2011,0
ITD,2011,1387996
ITD,2011,4989821
ITD,2011,79944
ITD,2011,3988941
ITD,2011,920936
ITD,2011,5019450
ITD,2011,0
ITD,2011,743637
ITD,2011,4275813
ITD,2011,73665
ITD,2011,3281212
ITD,2011,920936
ITD,2011,992240
ITD,2011,0
ITD,2011,510958
ITD,2011,481282
ITD,2011,30000
ITD,2011,101955
ITD,2011,349327
ITD,2011,231599
ITD,2011,0
ITD,2011,700
ITD,2011,230899
ITD,2011,0
ITD,2011,230899
ITD,2011,0
ITD,2011,1358367
ITD,2011,0
ITD,2011,644359
ITD,2011,714008
ITD,2011,6279
ITD,2011,707729
ITD,2011,0
ITD,2011,840864
ITD,2011,6540
ITD,2011,285548
ITD,2011,548776
ITD,2011,300
ITD,2011,548476
ITD,2011,0
ITD,2011,869692
ITD,2011,0
ITD,2011,231353
ITD,2011,638339
ITD,2011,167591
ITD,2011,305912
ITD,2011,164836
ITD,2011,1385030
ITD,2011,0
ITD,2011,516705
ITD,2011,868325
ITD,2011,35549
ITD,2011,818813
ITD,2011,13963
ITD,2011,548849
ITD,2011,0
ITD,2011,510225
ITD,2011,38624
ITD,2011,0
ITD,2011,38624
ITD,2011,0
ITD,2011,30911
ITD,2011,0
ITD,2011,3500
ITD,2011,27411
ITD,2011,0
ITD,2011,27411
ITD,2011,0
ITD,2011,53772
ITD,2011,0
ITD,2011,53772
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,1035155
ITD,2011,0
ITD,2011,185924
ITD,2011,849231
ITD,2011,19525
ITD,2011,829706
ITD,2011,0
ITD,2011,178718
ITD,2011,0
ITD,2011,7718
ITD,2011,171000
ITD,2011,0
ITD,2011,171000
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,3306650
ITD,2011,0
ITD,2011,0
ITD,2011,3306650
ITD,2011,0
ITD,2011,0
ITD,2011,3306650
ITD,2011,412626
ITD,2011,0
ITD,2011,390345
ITD,2011,22281
ITD,2011,0
ITD,2011,22281
ITD,2011,0
ITD,2011,274900
ITD,2011,0
ITD,2011,195850
ITD,2011,79050
ITD,2011,100
ITD,2011,78950
ITD,2011,0
ITD,2011,1052395
ITD,2011,0
ITD,2011,337685
ITD,2011,714710
ITD,2011,19947
ITD,2011,665423
ITD,2011,29340
ITD,2011,20555281
ITD,2011,6540
ITD,2011,4894498
ITD,2011,15654243
ITD,2011,368580
ITD,2011,9782302
ITD,2011,5503361
ITD,2011,531637
ITD,2011,0
ITD,2011,50810
ITD,2011,480827
ITD,2011,0
ITD,2011,275353
ITD,2011,205474
ITD,2011,2
ITD,2011,0
ITD,2011,1
ITD,2011,1
ITD,2011,0
ITD,2011,1
ITD,2011,0
ITD,2011,14
ITD,2011,0
ITD,2011,0
ITD,2011,14
ITD,2011,0
ITD,2011,4
ITD,2011,10
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,16
ITD,2011,0
ITD,2011,1
ITD,2011,15
ITD,2011,0
ITD,2011,5
ITD,2011,10
ITD,2011,7
ITD,2011,0
ITD,2011,0
ITD,2011,7
ITD,2011,0
ITD,2011,1
ITD,2011,6
ITD,2011,23
ITD,2011,0
ITD,2011,10
ITD,2011,13
ITD,2011,1
ITD,2011,6
ITD,2011,6
ITD,2011,10
ITD,2011,0
ITD,2011,2
ITD,2011,8
ITD,2011,0
ITD,2011,8
ITD,2011,0
ITD,2011,27
ITD,2011,0
ITD,2011,9
ITD,2011,18
ITD,2011,3
ITD,2011,11
ITD,2011,4
ITD,2011,3
ITD,2011,0
ITD,2011,1
ITD,2011,2
ITD,2011,0
ITD,2011,2
ITD,2011,0
ITD,2011,1
ITD,2011,0
ITD,2011,1
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,1
ITD,2011,0
ITD,2011,0
ITD,2011,1
ITD,2011,0
ITD,2011,0
ITD,2011,1
ITD,2011,93
ITD,2011,1
ITD,2011,31
ITD,2011,61
ITD,2011,4
ITD,2011,35
ITD,2011,22
ITD,2011,21
ITD,2011,1
ITD,2011,8
ITD,2011,12
ITD,2011,0
ITD,2011,7
ITD,2011,5
ITD,2011,106
ITD,2011,1
ITD,2011,8
ITD,2011,97
ITD,2011,3
ITD,2011,81
ITD,2011,13
ITD,2011,181
ITD,2011,1
ITD,2011,55
ITD,2011,125
ITD,2011,7
ITD,2011,108
ITD,2011,10
ITD,2011,104
ITD,2011,0
ITD,2011,29
ITD,2011,75
ITD,2011,5
ITD,2011,60
ITD,2011,10
ITD,2011,77
ITD,2011,1
ITD,2011,26
ITD,2011,50
ITD,2011,2
ITD,2011,48
ITD,2011,0
ITD,2011,156
ITD,2011,4
ITD,2011,66
ITD,2011,86
ITD,2011,1
ITD,2011,85
ITD,2011,0
ITD,2011,161
ITD,2011,2
ITD,2011,58
ITD,2011,101
ITD,2011,3
ITD,2011,96
ITD,2011,2
ITD,2011,23
ITD,2011,0
ITD,2011,17
ITD,2011,6
ITD,2011,0
ITD,2011,6
ITD,2011,0
ITD,2011,105
ITD,2011,2
ITD,2011,26
ITD,2011,77
ITD,2011,2
ITD,2011,75
ITD,2011,0
ITD,2011,4
ITD,2011,0
ITD,2011,2
ITD,2011,2
ITD,2011,0
ITD,2011,2
ITD,2011,0
ITD,2011,78
ITD,2011,2
ITD,2011,62
ITD,2011,14
ITD,2011,0
ITD,2011,14
ITD,2011,0
ITD,2011,41
ITD,2011,0
ITD,2011,20
ITD,2011,21
ITD,2011,1
ITD,2011,20
ITD,2011,0
ITD,2011,102
ITD,2011,1
ITD,2011,46
ITD,2011,55
ITD,2011,3
ITD,2011,50
ITD,2011,2
ITD,2011,957
ITD,2011,13
ITD,2011,360
ITD,2011,584
ITD,2011,20
ITD,2011,537
ITD,2011,27
ITD,2011,106
ITD,2011,1
ITD,2011,8
ITD,2011,97
ITD,2011,3
ITD,2011,81
ITD,2011,13
ITD,2011,7
ITD,2011,0
ITD,2011,0
ITD,2011,7
ITD,2011,0
ITD,2011,1
ITD,2011,6
ITD,2011,2
ITD,2011,0
ITD,2011,1
ITD,2011,1
ITD,2011,0
ITD,2011,1
ITD,2011,0
ITD,2011,14
ITD,2011,0
ITD,2011,0
ITD,2011,14
ITD,2011,0
ITD,2011,4
ITD,2011,10
ITD,2011,181
ITD,2011,1
ITD,2011,55
ITD,2011,125
ITD,2011,7
ITD,2011,108
ITD,2011,10
ITD,2011,104
ITD,2011,0
ITD,2011,29
ITD,2011,75
ITD,2011,5
ITD,2011,60
ITD,2011,10
ITD,2011,23
ITD,2011,0
ITD,2011,10
ITD,2011,13
ITD,2011,1
ITD,2011,6
ITD,2011,6
ITD,2011,10
ITD,2011,0
ITD,2011,2
ITD,2011,8
ITD,2011,0
ITD,2011,8
ITD,2011,0
ITD,2011,77
ITD,2011,1
ITD,2011,26
ITD,2011,50
ITD,2011,2
ITD,2011,48
ITD,2011,0
ITD,2011,156
ITD,2011,4
ITD,2011,66
ITD,2011,86
ITD,2011,1
ITD,2011,85
ITD,2011,0
ITD,2011,27
ITD,2011,0
ITD,2011,9
ITD,2011,18
ITD,2011,3
ITD,2011,11
ITD,2011,4
ITD,2011,161
ITD,2011,2
ITD,2011,58
ITD,2011,101
ITD,2011,3
ITD,2011,96
ITD,2011,2
ITD,2011,23
ITD,2011,0
ITD,2011,17
ITD,2011,6
ITD,2011,0
ITD,2011,6
ITD,2011,0
ITD,2011,3
ITD,2011,0
ITD,2011,1
ITD,2011,2
ITD,2011,0
ITD,2011,2
ITD,2011,0
ITD,2011,1
ITD,2011,0
ITD,2011,1
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,105
ITD,2011,2
ITD,2011,26
ITD,2011,77
ITD,2011,2
ITD,2011,75
ITD,2011,0
ITD,2011,4
ITD,2011,0
ITD,2011,2
ITD,2011,2
ITD,2011,0
ITD,2011,2
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,0
ITD,2011,1
ITD,2011,0
ITD,2011,0
ITD,2011,1
ITD,2011,0
ITD,2011,0
ITD,2011,1
ITD,2011,78
ITD,2011,2
ITD,2011,62
ITD,2011,14
ITD,2011,0
ITD,2011,14
ITD,2011,0
ITD,2011,41
ITD,2011,0
ITD,2011,20
ITD,2011,21
ITD,2011,1
ITD,2011,20
ITD,2011,0
ITD,2011,102
ITD,2011,1
ITD,2011,46
ITD,2011,55
ITD,2011,3
ITD,2011,50
ITD,2011,2
ITD,2011,1066
ITD,2011,14
ITD,2011,392
ITD,2011,660
ITD,2011,24
ITD,2011,577
ITD,2011,59
ITD,2011,21
ITD,2011,1
ITD,2011,8
ITD,2011,12
ITD,2011,0
ITD,2011,7
ITD,2011,5
ITD,2015,29799
ITD,2015,0
ITD,2015,250
ITD,2015,29549
ITD,2015,0
ITD,2015,19526
