area_code,year,healthcare_worker_density
ITD,2021,2316.0
ITD,2021,9705.0
ITD,2021,694.0
ITD,2021,8966.0
ITD,2021,1731.0
ITD,2021,954.0
ITD,2021,3521.0
ITD,2021,7235.0
ITD,2021,1122.0
ITD,2021,74800.0
ITD,2021,948.0
ITD,2021,1850.0
ITD,2021,21250.0
ITD,2021,909.0
ITD,2021,2962.0
ITD,2021,1380.0
ITD,2021,1582.0
ITD,2021,15301.0
ITD,2021,36268.0
ITD,2021,1571.0
ITD,2021,45234.0
ITD,2021,769.0
ITD,2021,2.17
ITD,2021,2.0
ITD,2021,8.39
ITD,2021,0.6
ITD,2021,7.75
ITD,2021,1.5
ITD,2021,0.82
ITD,2021,3.04
ITD,2021,6.26
ITD,2021,0.97
ITD,2021,64.68
ITD,2021,0.82
ITD,2021,1.6
ITD,2021,18.38
ITD,2021,0.79
ITD,2021,2.56
ITD,2021,1.19
ITD,2021,1.37
ITD,2021,13.23
ITD,2021,31.36
ITD,2021,1.36
ITD,2021,39.12
ITD,2021,0.66
ITD,2022,2587.0
ITD,2022,2408.0
ITD,2022,10179.0
ITD,2022,754.0
ITD,2022,8659.0
ITD,2022,1636.0
ITD,2022,996.0
ITD,2022,3737.0
ITD,2022,7023.0
ITD,2022,1180.0
ITD,2022,79579.0
ITD,2022,1023.0
ITD,2022,2006.0
ITD,2022,22508.0
ITD,2022,951.0
ITD,2022,2984.0
ITD,2022,1350.0
ITD,2022,1634.0
ITD,2022,15897.0
ITD,2022,38239.0
ITD,2022,1618.0
ITD,2022,46898.0
ITD,2022,858.0
ITD,2022,2.24
ITD,2022,2.08
ITD,2022,8.81
ITD,2022,0.65
ITD,2022,7.5
ITD,2022,1.42
ITD,2022,0.86
ITD,2022,3.24
ITD,2022,6.08
ITD,2022,1.02
ITD,2022,68.9
ITD,2022,0.89
ITD,2022,1.74
ITD,2022,19.49
ITD,2022,0.82
ITD,2022,2.58
ITD,2022,1.17
ITD,2022,1.41
ITD,2022,13.76
ITD,2022,33.11
ITD,2022,1.4
ITD,2022,40.6
ITD,2022,0.74
ITD1,2013,93.0
ITD1,2013,44.0
ITD1,2013,257.0
ITD1,2013,16.0
ITD1,2013,316.0
ITD1,2013,36.0
ITD1,2013,32.0
ITD1,2013,178.0
ITD1,2013,280.0
ITD1,2013,38.0
ITD1,2013,3731.0
ITD1,2013,16.0
ITD1,2013,98.0
ITD1,2013,751.0
ITD1,2013,35.0
ITD1,2013,131.0
ITD1,2013,60.0
ITD1,2013,71.0
ITD1,2013,389.0
ITD1,2013,1205.0
ITD1,2013,46.0
ITD1,2013,1521.0
ITD1,2013,36.0
ITD1,2013,1.81
ITD1,2013,0.86
ITD1,2013,5.0
ITD1,2013,0.31
ITD1,2013,6.15
ITD1,2013,0.7
ITD1,2013,0.62
ITD1,2013,3.47
ITD1,2013,5.45
ITD1,2013,0.74
ITD1,2013,72.66
ITD1,2013,0.31
ITD1,2013,1.91
ITD1,2013,14.63
ITD1,2013,0.68
ITD1,2013,2.55
ITD1,2013,1.17
ITD1,2013,1.38
ITD1,2013,7.58
ITD1,2013,23.47
ITD1,2013,0.9
ITD1,2013,29.62
ITD1,2013,0.7
ITD1,2014,93.0
ITD1,2014,72.0
ITD1,2014,261.0
ITD1,2014,25.0
ITD1,2014,302.0
ITD1,2014,28.0
ITD1,2014,44.0
ITD1,2014,180.0
ITD1,2014,274.0
ITD1,2014,38.0
ITD1,2014,3826.0
ITD1,2014,18.0
ITD1,2014,59.0
ITD1,2014,790.0
ITD1,2014,24.0
ITD1,2014,127.0
ITD1,2014,61.0
ITD1,2014,66.0
ITD1,2014,391.0
ITD1,2014,1248.0
ITD1,2014,67.0
ITD1,2014,1550.0
ITD1,2014,18.0
ITD1,2014,1.8
ITD1,2014,1.39
ITD1,2014,5.05
ITD1,2014,0.48
ITD1,2014,5.84
ITD1,2014,0.54
ITD1,2014,0.85
ITD1,2014,3.48
ITD1,2014,5.3
ITD1,2014,0.74
ITD1,2014,74.05
ITD1,2014,0.35
ITD1,2014,1.14
ITD1,2014,15.29
ITD1,2014,0.46
ITD1,2014,2.46
ITD1,2014,1.18
ITD1,2014,1.28
ITD1,2014,7.57
ITD1,2014,24.15
ITD1,2014,1.3
ITD1,2014,30.0
ITD1,2014,0.35
ITD1,2015,95.0
ITD1,2015,45.0
ITD1,2015,261.0
ITD1,2015,15.0
ITD1,2015,307.0
ITD1,2015,33.0
ITD1,2015,34.0
ITD1,2015,179.0
ITD1,2015,274.0
ITD1,2015,36.0
ITD1,2015,3864.0
ITD1,2015,17.0
ITD1,2015,96.0
ITD1,2015,747.0
ITD1,2015,35.0
ITD1,2015,119.0
ITD1,2015,62.0
ITD1,2015,57.0
ITD1,2015,406.0
ITD1,2015,1214.0
ITD1,2015,56.0
ITD1,2015,1521.0
ITD1,2015,38.0
ITD1,2015,1.83
ITD1,2015,0.87
ITD1,2015,5.03
ITD1,2015,0.29
ITD1,2015,5.91
ITD1,2015,0.64
ITD1,2015,0.65
ITD1,2015,3.45
ITD1,2015,5.28
ITD1,2015,0.69
ITD1,2015,74.43
ITD1,2015,0.33
ITD1,2015,1.85
ITD1,2015,14.39
ITD1,2015,0.67
ITD1,2015,2.29
ITD1,2015,1.19
ITD1,2015,1.1
ITD1,2015,7.82
ITD1,2015,23.39
ITD1,2015,1.08
ITD1,2015,29.3
ITD1,2015,0.73
ITD1,2016,97.0
ITD1,2016,44.0
ITD1,2016,266.0
ITD1,2016,17.0
ITD1,2016,320.0
ITD1,2016,38.0
ITD1,2016,35.0
ITD1,2016,181.0
ITD1,2016,282.0
ITD1,2016,38.0
ITD1,2016,3960.0
ITD1,2016,19.0
ITD1,2016,102.0
ITD1,2016,743.0
ITD1,2016,41.0
ITD1,2016,137.0
ITD1,2016,62.0
ITD1,2016,75.0
ITD1,2016,382.0
ITD1,2016,1298.0
ITD1,2016,58.0
ITD1,2016,1618.0
ITD1,2016,42.0
ITD1,2016,1.86
ITD1,2016,0.84
ITD1,2016,5.1
ITD1,2016,0.33
ITD1,2016,6.13
ITD1,2016,0.73
ITD1,2016,0.67
ITD1,2016,3.47
ITD1,2016,5.4
ITD1,2016,0.73
ITD1,2016,75.88
ITD1,2016,0.36
ITD1,2016,1.95
ITD1,2016,14.24
ITD1,2016,0.79
ITD1,2016,2.63
ITD1,2016,1.19
ITD1,2016,1.44
ITD1,2016,7.32
ITD1,2016,24.87
ITD1,2016,1.11
ITD1,2016,31.0
ITD1,2016,0.8
ITD1,2017,110.0
ITD1,2017,45.0
ITD1,2017,286.0
ITD1,2017,19.0
ITD1,2017,315.0
ITD1,2017,36.0
ITD1,2017,36.0
ITD1,2017,183.0
ITD1,2017,279.0
ITD1,2017,42.0
ITD1,2017,4221.0
ITD1,2017,21.0
ITD1,2017,99.0
ITD1,2017,795.0
ITD1,2017,44.0
ITD1,2017,140.0
ITD1,2017,63.0
ITD1,2017,77.0
ITD1,2017,387.0
ITD1,2017,1376.0
ITD1,2017,58.0
ITD1,2017,1691.0
ITD1,2017,44.0
ITD1,2017,2.09
ITD1,2017,0.86
ITD1,2017,5.45
ITD1,2017,0.36
ITD1,2017,6.0
ITD1,2017,0.69
ITD1,2017,0.69
ITD1,2017,3.48
ITD1,2017,5.31
ITD1,2017,0.8
ITD1,2017,80.38
ITD1,2017,0.4
ITD1,2017,1.89
ITD1,2017,15.14
ITD1,2017,0.84
ITD1,2017,2.67
ITD1,2017,1.2
ITD1,2017,1.47
ITD1,2017,7.37
ITD1,2017,26.2
ITD1,2017,1.1
ITD1,2017,32.2
ITD1,2017,0.84
ITD1,2018,121.0
ITD1,2018,42.0
ITD1,2018,290.0
ITD1,2018,20.0
ITD1,2018,315.0
ITD1,2018,38.0
ITD1,2018,37.0
ITD1,2018,188.0
ITD1,2018,277.0
ITD1,2018,44.0
ITD1,2018,4040.0
ITD1,2018,20.0
ITD1,2018,100.0
ITD1,2018,803.0
ITD1,2018,45.0
ITD1,2018,135.0
ITD1,2018,63.0
ITD1,2018,72.0
ITD1,2018,276.0
ITD1,2018,1393.0
ITD1,2018,58.0
ITD1,2018,1708.0
ITD1,2018,40.0
ITD1,2018,2.29
ITD1,2018,0.79
ITD1,2018,5.49
ITD1,2018,0.38
ITD1,2018,5.96
ITD1,2018,0.72
ITD1,2018,0.7
ITD1,2018,3.56
ITD1,2018,5.24
ITD1,2018,0.83
ITD1,2018,76.44
ITD1,2018,0.38
ITD1,2018,1.89
ITD1,2018,15.19
ITD1,2018,0.85
ITD1,2018,2.55
ITD1,2018,1.19
ITD1,2018,1.36
ITD1,2018,5.22
ITD1,2018,26.36
ITD1,2018,1.1
ITD1,2018,32.32
ITD1,2018,0.76
ITD1,2019,121.0
ITD1,2019,44.0
ITD1,2019,304.0
ITD1,2019,21.0
ITD1,2019,322.0
ITD1,2019,38.0
ITD1,2019,35.0
ITD1,2019,174.0
ITD1,2019,284.0
ITD1,2019,50.0
ITD1,2019,4417.0
ITD1,2019,20.0
ITD1,2019,101.0
ITD1,2019,809.0
ITD1,2019,46.0
ITD1,2019,137.0
ITD1,2019,63.0
ITD1,2019,74.0
ITD1,2019,433.0
ITD1,2019,1402.0
ITD1,2019,56.0
ITD1,2019,1724.0
ITD1,2019,36.0
ITD1,2019,2.28
ITD1,2019,0.83
ITD1,2019,5.72
ITD1,2019,0.4
ITD1,2019,6.06
ITD1,2019,0.71
ITD1,2019,0.66
ITD1,2019,3.27
ITD1,2019,5.34
ITD1,2019,0.94
ITD1,2019,83.11
ITD1,2019,0.38
ITD1,2019,1.9
ITD1,2019,15.22
ITD1,2019,0.87
ITD1,2019,2.58
ITD1,2019,1.19
ITD1,2019,1.39
ITD1,2019,8.15
ITD1,2019,26.38
ITD1,2019,1.05
ITD1,2019,32.44
ITD1,2019,0.68
ITD1,2020,114.0
ITD1,2020,46.0
ITD1,2020,296.0
ITD1,2020,20.0
ITD1,2020,323.0
ITD1,2020,31.0
ITD1,2020,37.0
ITD1,2020,181.0
ITD1,2020,292.0
ITD1,2020,52.0
ITD1,2020,4280.0
ITD1,2020,19.0
ITD1,2020,99.0
ITD1,2020,865.0
ITD1,2020,47.0
ITD1,2020,139.0
ITD1,2020,61.0
ITD1,2020,78.0
ITD1,2020,293.0
ITD1,2020,1453.0
ITD1,2020,58.0
ITD1,2020,1776.0
ITD1,2020,35.0
ITD1,2020,2.14
ITD1,2020,0.86
ITD1,2020,5.55
ITD1,2020,0.37
ITD1,2020,6.05
ITD1,2020,0.58
ITD1,2020,0.69
ITD1,2020,3.39
ITD1,2020,5.47
ITD1,2020,0.97
ITD1,2020,80.18
ITD1,2020,0.36
ITD1,2020,1.85
ITD1,2020,16.21
ITD1,2020,0.88
ITD1,2020,2.6
ITD1,2020,1.14
ITD1,2020,1.46
ITD1,2020,5.49
ITD1,2020,27.22
ITD1,2020,1.09
ITD1,2020,33.27
ITD1,2020,0.66
ITD1,2021,119.0
ITD1,2021,49.0
ITD1,2021,305.0
ITD1,2021,21.0
ITD1,2021,324.0
ITD1,2021,32.0
ITD1,2021,36.0
ITD1,2021,172.0
ITD1,2021,292.0
ITD1,2021,53.0
ITD1,2021,3623.0
ITD1,2021,21.0
ITD1,2021,95.0
ITD1,2021,899.0
ITD1,2021,50.0
ITD1,2021,136.0
ITD1,2021,61.0
ITD1,2021,75.0
ITD1,2021,320.0
ITD1,2021,1505.0
ITD1,2021,61.0
ITD1,2021,1829.0
ITD1,2021,40.0
ITD1,2021,2.23
ITD1,2021,0.92
ITD1,2021,5.71
ITD1,2021,0.39
ITD1,2021,6.07
ITD1,2021,0.6
ITD1,2021,0.67
ITD1,2021,3.22
ITD1,2021,5.47
ITD1,2021,0.99
ITD1,2021,67.88
ITD1,2021,0.39
ITD1,2021,1.78
ITD1,2021,16.84
ITD1,2021,0.94
ITD1,2021,2.55
ITD1,2021,1.14
ITD1,2021,1.41
ITD1,2021,6.0
ITD1,2021,28.2
ITD1,2021,1.14
ITD1,2021,34.27
ITD1,2021,0.75
ITD1,2022,124.0
ITD1,2022,50.0
ITD1,2022,314.0
ITD1,2022,23.0
ITD1,2022,321.0
ITD1,2022,33.0
ITD1,2022,36.0
ITD1,2022,194.0
ITD1,2022,288.0
ITD1,2022,53.0
ITD1,2022,4242.0
ITD1,2022,25.0
ITD1,2022,106.0
ITD1,2022,936.0
ITD1,2022,51.0
ITD1,2022,142.0
ITD1,2022,61.0
ITD1,2022,81.0
ITD1,2022,336.0
ITD1,2022,1570.0
ITD1,2022,62.0
ITD1,2022,1891.0
ITD1,2022,43.0
ITD1,2022,2.32
ITD1,2022,0.94
ITD1,2022,5.89
ITD1,2022,0.43
ITD1,2022,6.02
ITD1,2022,0.62
ITD1,2022,0.67
ITD1,2022,3.64
ITD1,2022,5.4
ITD1,2022,0.99
ITD1,2022,79.53
ITD1,2022,0.47
ITD1,2022,1.99
ITD1,2022,17.55
ITD1,2022,0.96
ITD1,2022,2.66
ITD1,2022,1.14
ITD1,2022,1.52
ITD1,2022,6.3
ITD1,2022,29.43
ITD1,2022,1.16
ITD1,2022,35.45
ITD1,2022,0.81
ITD2,2013,90.0
ITD2,2013,69.0
ITD2,2013,414.0
ITD2,2013,26.0
ITD2,2013,468.0
ITD2,2013,103.0
ITD2,2013,43.0
ITD2,2013,210.0
ITD2,2013,365.0
ITD2,2013,40.0
ITD2,2013,3674.0
ITD2,2013,17.0
ITD2,2013,58.0
ITD2,2013,785.0
ITD2,2013,22.0
ITD2,2013,141.0
ITD2,2013,76.0
ITD2,2013,65.0
ITD2,2013,545.0
ITD2,2013,1236.0
ITD2,2013,66.0
ITD2,2013,1704.0
ITD2,2013,20.0
ITD2,2013,1.68
ITD2,2013,1.29
ITD2,2013,7.74
ITD2,2013,0.49
ITD2,2013,8.75
ITD2,2013,1.92
ITD2,2013,0.8
ITD2,2013,3.92
ITD2,2013,6.82
ITD2,2013,0.75
ITD2,2013,68.66
ITD2,2013,0.32
ITD2,2013,1.08
ITD2,2013,14.67
ITD2,2013,0.41
ITD2,2013,2.63
ITD2,2013,1.42
ITD2,2013,1.21
ITD2,2013,10.18
ITD2,2013,23.1
ITD2,2013,1.23
ITD2,2013,31.84
ITD2,2013,0.37
ITD2,2014,165.0
ITD2,2014,174.0
ITD2,2014,416.0
ITD2,2014,71.0
ITD2,2014,491.0
ITD2,2014,118.0
ITD2,2014,80.0
ITD2,2014,218.0
ITD2,2014,373.0
ITD2,2014,99.0
ITD2,2014,3758.0
ITD2,2014,66.0
ITD2,2014,163.0
ITD2,2014,159.0
ITD2,2014,76.0
ITD2,2014,133.0
ITD2,2014,76.0
ITD2,2014,57.0
ITD2,2014,553.0
ITD2,2014,1258.0
ITD2,2014,141.0
ITD2,2014,1749.0
ITD2,2014,64.0
ITD2,2014,3.07
ITD2,2014,3.24
ITD2,2014,7.74
ITD2,2014,1.32
ITD2,2014,9.13
ITD2,2014,2.2
ITD2,2014,1.49
ITD2,2014,4.06
ITD2,2014,6.94
ITD2,2014,1.84
ITD2,2014,69.92
ITD2,2014,1.23
ITD2,2014,3.03
ITD2,2014,2.96
ITD2,2014,1.41
ITD2,2014,2.47
ITD2,2014,1.41
ITD2,2014,1.06
ITD2,2014,10.29
ITD2,2014,23.4
ITD2,2014,2.62
ITD2,2014,32.54
ITD2,2014,1.19
ITD2,2015,89.0
ITD2,2015,70.0
ITD2,2015,401.0
ITD2,2015,26.0
ITD2,2015,482.0
ITD2,2015,120.0
ITD2,2015,36.0
ITD2,2015,216.0
ITD2,2015,362.0
ITD2,2015,37.0
ITD2,2015,3855.0
ITD2,2015,19.0
ITD2,2015,55.0
ITD2,2015,804.0
ITD2,2015,25.0
ITD2,2015,134.0
ITD2,2015,77.0
ITD2,2015,57.0
ITD2,2015,557.0
ITD2,2015,1244.0
ITD2,2015,63.0
ITD2,2015,1726.0
ITD2,2015,20.0
ITD2,2015,1.65
ITD2,2015,1.3
ITD2,2015,7.44
ITD2,2015,0.48
ITD2,2015,8.94
ITD2,2015,2.23
ITD2,2015,0.67
ITD2,2015,4.01
ITD2,2015,6.72
ITD2,2015,0.69
ITD2,2015,71.54
ITD2,2015,0.35
ITD2,2015,1.02
ITD2,2015,14.92
ITD2,2015,0.46
ITD2,2015,2.49
ITD2,2015,1.43
ITD2,2015,1.06
ITD2,2015,10.34
ITD2,2015,23.09
ITD2,2015,1.17
ITD2,2015,32.03
ITD2,2015,0.37
ITD2,2016,107.0
ITD2,2016,74.0
ITD2,2016,423.0
ITD2,2016,28.0
ITD2,2016,500.0
ITD2,2016,125.0
ITD2,2016,39.0
ITD2,2016,241.0
ITD2,2016,375.0
ITD2,2016,36.0
ITD2,2016,3772.0
ITD2,2016,22.0
ITD2,2016,58.0
ITD2,2016,741.0
ITD2,2016,25.0
ITD2,2016,134.0
ITD2,2016,75.0
ITD2,2016,59.0
ITD2,2016,508.0
ITD2,2016,1292.0
ITD2,2016,67.0
ITD2,2016,1792.0
ITD2,2016,20.0
ITD2,2016,1.98
ITD2,2016,1.37
ITD2,2016,7.83
ITD2,2016,0.52
ITD2,2016,9.26
ITD2,2016,2.32
ITD2,2016,0.72
ITD2,2016,4.46
ITD2,2016,6.95
ITD2,2016,0.67
ITD2,2016,69.87
ITD2,2016,0.41
ITD2,2016,1.07
ITD2,2016,13.72
ITD2,2016,0.46
ITD2,2016,2.48
ITD2,2016,1.39
ITD2,2016,1.09
ITD2,2016,9.41
ITD2,2016,23.93
ITD2,2016,1.24
ITD2,2016,33.19
ITD2,2016,0.37
ITD2,2017,113.0
ITD2,2017,77.0
ITD2,2017,424.0
ITD2,2017,28.0
ITD2,2017,485.0
ITD2,2017,124.0
ITD2,2017,41.0
ITD2,2017,255.0
ITD2,2017,361.0
ITD2,2017,39.0
ITD2,2017,3858.0
ITD2,2017,20.0
ITD2,2017,61.0
ITD2,2017,766.0
ITD2,2017,26.0
ITD2,2017,131.0
ITD2,2017,75.0
ITD2,2017,56.0
ITD2,2017,507.0
ITD2,2017,1331.0
ITD2,2017,67.0
ITD2,2017,1816.0
ITD2,2017,18.0
ITD2,2017,2.09
ITD2,2017,1.42
ITD2,2017,7.84
ITD2,2017,0.52
ITD2,2017,8.96
ITD2,2017,2.29
ITD2,2017,0.76
ITD2,2017,4.71
ITD2,2017,6.67
ITD2,2017,0.72
ITD2,2017,71.3
ITD2,2017,0.37
ITD2,2017,1.13
ITD2,2017,14.16
ITD2,2017,0.48
ITD2,2017,2.42
ITD2,2017,1.39
ITD2,2017,1.03
ITD2,2017,9.37
ITD2,2017,24.6
ITD2,2017,1.24
ITD2,2017,33.56
ITD2,2017,0.33
ITD2,2018,118.0
ITD2,2018,75.0
ITD2,2018,437.0
ITD2,2018,32.0
ITD2,2018,461.0
ITD2,2018,107.0
ITD2,2018,41.0
ITD2,2018,243.0
ITD2,2018,354.0
ITD2,2018,35.0
ITD2,2018,3537.0
ITD2,2018,22.0
ITD2,2018,59.0
ITD2,2018,768.0
ITD2,2018,22.0
ITD2,2018,128.0
ITD2,2018,73.0
ITD2,2018,55.0
ITD2,2018,632.0
ITD2,2018,1325.0
ITD2,2018,63.0
ITD2,2018,1786.0
ITD2,2018,17.0
ITD2,2018,2.17
ITD2,2018,1.38
ITD2,2018,8.05
ITD2,2018,0.59
ITD2,2018,8.49
ITD2,2018,1.97
ITD2,2018,0.76
ITD2,2018,4.48
ITD2,2018,6.52
ITD2,2018,0.64
ITD2,2018,65.16
ITD2,2018,0.41
ITD2,2018,1.09
ITD2,2018,14.15
ITD2,2018,0.41
ITD2,2018,2.36
ITD2,2018,1.34
ITD2,2018,1.01
ITD2,2018,11.64
ITD2,2018,24.41
ITD2,2018,1.16
ITD2,2018,32.9
ITD2,2018,0.31
ITD2,2019,118.0
ITD2,2019,80.0
ITD2,2019,422.0
ITD2,2019,32.0
ITD2,2019,441.0
ITD2,2019,101.0
ITD2,2019,43.0
ITD2,2019,270.0
ITD2,2019,340.0
ITD2,2019,36.0
ITD2,2019,3986.0
ITD2,2019,22.0
ITD2,2019,60.0
ITD2,2019,785.0
ITD2,2019,25.0
ITD2,2019,133.0
ITD2,2019,72.0
ITD2,2019,61.0
ITD2,2019,506.0
ITD2,2019,1352.0
ITD2,2019,62.0
ITD2,2019,1793.0
ITD2,2019,17.0
ITD2,2019,2.17
ITD2,2019,1.47
ITD2,2019,7.75
ITD2,2019,0.59
ITD2,2019,8.1
ITD2,2019,1.85
ITD2,2019,0.79
ITD2,2019,4.96
ITD2,2019,6.24
ITD2,2019,0.66
ITD2,2019,73.19
ITD2,2019,0.4
ITD2,2019,1.1
ITD2,2019,14.41
ITD2,2019,0.46
ITD2,2019,2.44
ITD2,2019,1.32
ITD2,2019,1.12
ITD2,2019,9.29
ITD2,2019,24.83
ITD2,2019,1.14
ITD2,2019,32.92
ITD2,2019,0.31
ITD2,2020,106.0
ITD2,2020,82.0
ITD2,2020,429.0
ITD2,2020,28.0
ITD2,2020,423.0
ITD2,2020,89.0
ITD2,2020,35.0
ITD2,2020,272.0
ITD2,2020,334.0
ITD2,2020,37.0
ITD2,2020,4129.0
ITD2,2020,21.0
ITD2,2020,65.0
ITD2,2020,788.0
ITD2,2020,27.0
ITD2,2020,129.0
ITD2,2020,71.0
ITD2,2020,58.0
ITD2,2020,622.0
ITD2,2020,1338.0
ITD2,2020,60.0
ITD2,2020,1761.0
ITD2,2020,18.0
ITD2,2020,1.95
ITD2,2020,1.51
ITD2,2020,7.89
ITD2,2020,0.51
ITD2,2020,7.78
ITD2,2020,1.64
ITD2,2020,0.64
ITD2,2020,5.0
ITD2,2020,6.14
ITD2,2020,0.68
ITD2,2020,75.93
ITD2,2020,0.39
ITD2,2020,1.2
ITD2,2020,14.49
ITD2,2020,0.5
ITD2,2020,2.37
ITD2,2020,1.31
ITD2,2020,1.07
ITD2,2020,11.44
ITD2,2020,24.6
ITD2,2020,1.1
ITD2,2020,32.38
ITD2,2020,0.33
ITD2,2021,108.0
ITD2,2021,86.0
ITD2,2021,415.0
ITD2,2021,31.0
ITD2,2021,413.0
ITD2,2021,83.0
ITD2,2021,37.0
ITD2,2021,267.0
ITD2,2021,330.0
ITD2,2021,41.0
ITD2,2021,4108.0
ITD2,2021,21.0
ITD2,2021,69.0
ITD2,2021,804.0
ITD2,2021,29.0
ITD2,2021,126.0
ITD2,2021,70.0
ITD2,2021,56.0
ITD2,2021,623.0
ITD2,2021,1374.0
ITD2,2021,60.0
ITD2,2021,1787.0
ITD2,2021,18.0
ITD2,2021,1.99
ITD2,2021,1.59
ITD2,2021,7.66
ITD2,2021,0.57
ITD2,2021,7.63
ITD2,2021,1.53
ITD2,2021,0.68
ITD2,2021,4.93
ITD2,2021,6.09
ITD2,2021,0.76
ITD2,2021,75.85
ITD2,2021,0.39
ITD2,2021,1.27
ITD2,2021,14.85
ITD2,2021,0.54
ITD2,2021,2.33
ITD2,2021,1.29
ITD2,2021,1.03
ITD2,2021,11.5
ITD2,2021,25.37
ITD2,2021,1.11
ITD2,2021,33.0
ITD2,2021,0.33
ITD2,2022,112.0
ITD2,2022,92.0
ITD2,2022,435.0
ITD2,2022,32.0
ITD2,2022,402.0
ITD2,2022,72.0
ITD2,2022,40.0
ITD2,2022,281.0
ITD2,2022,330.0
ITD2,2022,42.0
ITD2,2022,4237.0
ITD2,2022,23.0
ITD2,2022,71.0
ITD2,2022,843.0
ITD2,2022,29.0
ITD2,2022,130.0
ITD2,2022,71.0
ITD2,2022,59.0
ITD2,2022,645.0
ITD2,2022,1437.0
ITD2,2022,64.0
ITD2,2022,1839.0
ITD2,2022,18.0
ITD2,2022,2.07
ITD2,2022,1.7
ITD2,2022,8.03
ITD2,2022,0.59
ITD2,2022,7.42
ITD2,2022,1.33
ITD2,2022,0.74
ITD2,2022,5.18
ITD2,2022,6.09
ITD2,2022,0.77
ITD2,2022,78.18
ITD2,2022,0.42
ITD2,2022,1.31
ITD2,2022,15.55
ITD2,2022,0.54
ITD2,2022,2.4
ITD2,2022,1.31
ITD2,2022,1.09
ITD2,2022,11.9
ITD2,2022,26.51
ITD2,2022,1.18
ITD2,2022,33.93
ITD2,2022,0.33
ITD3,2013,857.0
ITD3,2013,759.0
ITD3,2013,3918.0
ITD3,2013,219.0
ITD3,2013,3890.0
ITD3,2013,596.0
ITD3,2013,405.0
ITD3,2013,1028.0
ITD3,2013,3294.0
ITD3,2013,405.0
ITD3,2013,28279.0
ITD3,2013,251.0
ITD3,2013,630.0
ITD3,2013,7368.0
ITD3,2013,319.0
ITD3,2013,1178.0
ITD3,2013,572.0
ITD3,2013,606.0
ITD3,2013,5342.0
ITD3,2013,12094.0
ITD3,2013,611.0
ITD3,2013,15984.0
ITD3,2013,270.0
ITD3,2013,1.75
ITD3,2013,1.55
ITD3,2013,7.99
ITD3,2013,0.45
ITD3,2013,7.93
ITD3,2013,1.22
ITD3,2013,0.83
ITD3,2013,2.1
ITD3,2013,6.72
ITD3,2013,0.83
ITD3,2013,57.65
ITD3,2013,0.51
ITD3,2013,1.28
ITD3,2013,15.02
ITD3,2013,0.65
ITD3,2013,2.4
ITD3,2013,1.17
ITD3,2013,1.24
ITD3,2013,10.89
ITD3,2013,24.66
ITD3,2013,1.25
ITD3,2013,32.59
ITD3,2013,0.55
ITD3,2014,862.0
ITD3,2014,797.0
ITD3,2014,3952.0
ITD3,2014,227.0
ITD3,2014,3820.0
ITD3,2014,537.0
ITD3,2014,403.0
ITD3,2014,1075.0
ITD3,2014,3283.0
ITD3,2014,398.0
ITD3,2014,29137.0
ITD3,2014,252.0
ITD3,2014,640.0
ITD3,2014,7563.0
ITD3,2014,319.0
ITD3,2014,1200.0
ITD3,2014,573.0
ITD3,2014,627.0
ITD3,2014,5484.0
ITD3,2014,12322.0
ITD3,2014,595.0
ITD3,2014,16142.0
ITD3,2014,266.0
ITD3,2014,1.76
ITD3,2014,1.62
ITD3,2014,8.06
ITD3,2014,0.46
ITD3,2014,7.79
ITD3,2014,1.09
ITD3,2014,0.82
ITD3,2014,2.19
ITD3,2014,6.69
ITD3,2014,0.81
ITD3,2014,59.4
ITD3,2014,0.51
ITD3,2014,1.3
ITD3,2014,15.42
ITD3,2014,0.65
ITD3,2014,2.45
ITD3,2014,1.17
ITD3,2014,1.28
ITD3,2014,11.18
ITD3,2014,25.12
ITD3,2014,1.21
ITD3,2014,32.91
ITD3,2014,0.54
ITD3,2015,838.0
ITD3,2015,793.0
ITD3,2015,3965.0
ITD3,2015,230.0
ITD3,2015,3873.0
ITD3,2015,570.0
ITD3,2015,365.0
ITD3,2015,1067.0
ITD3,2015,3303.0
ITD3,2015,379.0
ITD3,2015,29704.0
ITD3,2015,257.0
ITD3,2015,611.0
ITD3,2015,7546.0
ITD3,2015,326.0
ITD3,2015,1194.0
ITD3,2015,570.0
ITD3,2015,624.0
ITD3,2015,5533.0
ITD3,2015,12235.0
ITD3,2015,619.0
ITD3,2015,16108.0
ITD3,2015,271.0
ITD3,2015,1.71
ITD3,2015,1.62
ITD3,2015,8.1
ITD3,2015,0.47
ITD3,2015,7.91
ITD3,2015,1.16
ITD3,2015,0.75
ITD3,2015,2.18
ITD3,2015,6.74
ITD3,2015,0.77
ITD3,2015,60.65
ITD3,2015,0.52
ITD3,2015,1.25
ITD3,2015,15.41
ITD3,2015,0.67
ITD3,2015,2.44
ITD3,2015,1.16
ITD3,2015,1.27
ITD3,2015,11.3
ITD3,2015,24.98
ITD3,2015,1.26
ITD3,2015,32.89
ITD3,2015,0.55
ITD3,2016,902.0
ITD3,2016,816.0
ITD3,2016,4072.0
ITD3,2016,254.0
ITD3,2016,3892.0
ITD3,2016,646.0
ITD3,2016,383.0
ITD3,2016,1166.0
ITD3,2016,3246.0
ITD3,2016,395.0
ITD3,2016,30161.0
ITD3,2016,280.0
ITD3,2016,627.0
